,From,To,Weight
5294,Fangyan Chen,Jeffrey Chen,1
5295,Fangyan Chen,Jessica Lee,1
5296,Fangyan Chen,Michael Madaio,1
5297,Fangyan Chen,Nathan Kuo,1
5298,Fangyan Chen,Palak Narang,1
5299,Fangyan Chen,Qianyi Hu,1
5300,Geoffrey Arnold,Jason Batts,1
5301,Geoffrey Arnold,Jeffrey Chen,1
5302,Geoffrey Arnold,Jessica Lee,1
5303,Geoffrey Arnold,Michael Madaio,1
5304,Geoffrey Arnold,Nathan Kuo,1
5305,Geoffrey Arnold,Palak Narang,1
5306,Geoffrey Arnold,Qianyi Hu,1
5307,Jason Batts,Jeffrey Chen,1
5308,Jason Batts,Jessica Lee,1
5309,Jason Batts,Michael Madaio,1
5310,Jason Batts,Nathan Kuo,1
5311,Jason Batts,Palak Narang,1
5312,Jason Batts,Qianyi Hu,1
5313,Jeffrey Chen,Jessica Lee,1
5314,Jeffrey Chen,Michael Madaio,1
5315,Jeffrey Chen,Nathan Kuo,1
5316,Jeffrey Chen,Palak Narang,1
5317,Jeffrey Chen,Qianyi Hu,1
5318,Jessica Lee,Michael Madaio,1
5319,Jessica Lee,Nathan Kuo,1
5320,Jessica Lee,Palak Narang,1
5321,Jessica Lee,Qianyi Hu,1
5322,Michael Madaio,Nathan Kuo,1
5323,Michael Madaio,Palak Narang,1
5324,Michael Madaio,Qianyi Hu,1
5325,Nathan Kuo,Palak Narang,1
5326,Nathan Kuo,Qianyi Hu,1
5327,Palak Narang,Qianyi Hu,1
5328,Dawei Zhou,Hongxia Yang,1
5329,Dawei Zhou,Jingrui He,2
5330,Dawei Zhou,Wei Fan,1
5331,Hongxia Yang,Jingrui He,1
5332,Hongxia Yang,Wei Fan,1
5333,Jingrui He,Wei Fan,1
5334,Chenwei Zhang,Nan Du,1
5335,Chenwei Zhang,Wei Fan 0001,1
5336,Chenwei Zhang,Yaliang Li,1
5337,Nan Du,Philip S. Yu,1
5338,Nan Du,Wei Fan 0001,1
5339,Nan Du,Yaliang Li,1
5340,Philip S. Yu,Wei Fan 0001,1
5341,Philip S. Yu,Yaliang Li,1
5342,Wei Fan 0001,Yaliang Li,1
5343,Christoph Auer,Costas Bekas,1
5344,Christoph Auer,Michele Dolfi,1
5345,Christoph Auer,Peter W. J. Staar,1
5346,Costas Bekas,Michele Dolfi,1
5347,Costas Bekas,Peter W. J. Staar,1
5348,Michele Dolfi,Peter W. J. Staar,1
5349,Cheng Deng,Heng Huang,1
5350,Cheng Deng,Jie Xu 0012,1
5351,Cheng Deng,Lei Luo 0001,1
5352,Heng Huang,Jie Xu 0012,1
5353,Heng Huang,Lei Luo 0001,1
5354,Jie Xu 0012,Lei Luo 0001,1
5355,Guannan Liu,Hao Lin 0002,1
5356,Guannan Liu,Jia Guo,1
5357,Guannan Liu,Junjie Wu 0002,1
5358,Guannan Liu,Xiaoqian Hu,1
5359,Guannan Liu,Yuan Zuo,1
5360,Hao Lin 0002,Jia Guo,1
5361,Hao Lin 0002,Junjie Wu 0002,1
5362,Hao Lin 0002,Xiaoqian Hu,1
5363,Hao Lin 0002,Yuan Zuo,1
5364,Jia Guo,Junjie Wu 0002,1
5365,Jia Guo,Xiaoqian Hu,1
5366,Jia Guo,Yuan Zuo,1
5367,Junjie Wu 0002,Xiaoqian Hu,1
5368,Junjie Wu 0002,Yuan Zuo,1
5369,Xiaoqian Hu,Yuan Zuo,1
5370,Haozhu Wang,Jeeheh Oh,1
5371,Haozhu Wang,Jenna Wiens,1
5372,Haozhu Wang,Jiaxuan Wang,1
5373,Jeeheh Oh,Jenna Wiens,1
5374,Jeeheh Oh,Jiaxuan Wang,1
5375,Jenna Wiens,Jiaxuan Wang,1
5376,Anshumali Shrivastava,Haifeng Chen,1
5377,Anshumali Shrivastava,Jieping Ye,1
5378,Anshumali Shrivastava,Lu-An Tang,1
5379,Anshumali Shrivastava,Zhengzhang Chen,1
5380,Anshumali Shrivastava,Zhichun Li,1
5381,Chen Luo,Haifeng Chen,1
5382,Chen Luo,Jieping Ye,1
5383,Haifeng Chen,Jieping Ye,1
5384,Haifeng Chen,Zhengzhang Chen,1
5385,Haifeng Chen,Zhichun Li,1
5386,Jieping Ye,Lu-An Tang,1
5387,Jieping Ye,Zhengzhang Chen,1
5388,Jieping Ye,Zhichun Li,1
5389,Kira Radinsky,Shahar Harel,1
5390,Ayan Acharya,Joydeep Ghosh,1
5391,Ayan Acharya,Mingyuan Zhou,1
5392,Joydeep Ghosh,Mingyuan Zhou,1
5393,Bernhard Schölkopf,Biwei Huang,1
5394,Bernhard Schölkopf,Clark Glymour,1
5395,Bernhard Schölkopf,Kun Zhang 0001,1
5396,Bernhard Schölkopf,Yizhu Lin,1
5397,Biwei Huang,Clark Glymour,1
5398,Biwei Huang,Kun Zhang 0001,1
5399,Biwei Huang,Yizhu Lin,1
5400,Clark Glymour,Kun Zhang 0001,1
5401,Clark Glymour,Yizhu Lin,1
5402,Kun Zhang 0001,Yizhu Lin,1
5403,Chaitanya Manapragada,Geoffrey I. Webb,1
5404,Chaitanya Manapragada,Mahsa Salehi,1
5405,Geoffrey I. Webb,Mahsa Salehi,1
5406,Ian Fox,Jenna Wiens,1
5407,Ian Fox,Lynn Ang,1
5408,Ian Fox,Mamta Jaiswal,1
5409,Ian Fox,Rodica Pop-Busui,1
5410,Jenna Wiens,Lynn Ang,1
5411,Jenna Wiens,Mamta Jaiswal,1
5412,Jenna Wiens,Rodica Pop-Busui,1
5413,Lynn Ang,Mamta Jaiswal,1
5414,Lynn Ang,Rodica Pop-Busui,1
5415,Mamta Jaiswal,Rodica Pop-Busui,1
5416,Foster J. Provost,James Hodson,1
5417,Foster J. Provost,Jeannette M. Wing,1
5418,Foster J. Provost,Jennifer Neville,1
5419,Foster J. Provost,Qiang Yang,1
5420,James Hodson,Jeannette M. Wing,1
5421,James Hodson,Jennifer Neville,1
5422,James Hodson,Qiang Yang,1
5423,Jeannette M. Wing,Jennifer Neville,1
5424,Jeannette M. Wing,Qiang Yang,1
5425,Jennifer Neville,Qiang Yang,1
5426,Christos Faloutsos,Nina Mishra,1
5427,Christos Faloutsos,Sudipto Guha,1
5428,Dhivya Eswaran,Nina Mishra,1
5429,Dhivya Eswaran,Sudipto Guha,1
5430,Nina Mishra,Sudipto Guha,1
5431,Carl Yang,Jiawei Han 0001,1
5432,Carl Yang,Luo Jie,1
5433,Carl Yang,Xiaolin Shi,1
5434,Jiawei Han 0001,Luo Jie,1
5435,Jiawei Han 0001,Xiaolin Shi,1
5436,Luo Jie,Xiaolin Shi,1
5437,Haibin Cheng,Mihajlo Grbovic,1
5438,Fei Wang,Fengyi Tang,1
5439,Fei Wang,Jiayu Zhou,1
5440,Fei Wang,Jinfeng Yi,1
5441,Fei Wang,Mengying Sun,1
5442,Fengyi Tang,Jiayu Zhou,1
5443,Fengyi Tang,Jinfeng Yi,1
5444,Fengyi Tang,Mengying Sun,1
5445,Jiayu Zhou,Jinfeng Yi,1
5446,Jiayu Zhou,Mengying Sun,2
5447,Jinfeng Yi,Mengying Sun,1
5448,Anastasios Noulas,Cecilia Mascolo,1
5449,Anastasios Noulas,Xiao Zhou,1
5450,Anastasios Noulas,Zhongxiang Zhao,1
5451,Cecilia Mascolo,Xiao Zhou,1
5452,Cecilia Mascolo,Zhongxiang Zhao,1
5453,Xiao Zhou,Zhongxiang Zhao,1
5454,Bin Gao,Hucheng Zhou,1
5455,Bin Gao,Ting Ye,1
5456,Bin Gao,Will Y. Zou,1
5457,Hucheng Zhou,Ruofei Zhang,1
5458,Hucheng Zhou,Ting Ye,1
5459,Hucheng Zhou,Will Y. Zou,1
5460,Ruofei Zhang,Ting Ye,1
5461,Ruofei Zhang,Will Y. Zou,1
5462,Ting Ye,Will Y. Zou,1
5463,Junbo Zhang,Tianrui Li,1
5464,Junbo Zhang,Xiuwen Yi,1
5465,Junbo Zhang,Yu Zheng 0004,1
5466,Junbo Zhang,Zhaoyuan Wang,1
5467,Tianrui Li,Xiuwen Yi,1
5468,Tianrui Li,Yu Zheng 0004,1
5469,Tianrui Li,Zhaoyuan Wang,1
5470,Xiuwen Yi,Yu Zheng 0004,1
5471,Xiuwen Yi,Zhaoyuan Wang,1
5472,Yu Zheng 0004,Zhaoyuan Wang,1
5473,Binqiang Zhao,Dik Lun Lee,1
5474,Binqiang Zhao,Huan Zhao,1
5475,Binqiang Zhao,Jizhe Wang,1
5476,Binqiang Zhao,Pipei Huang,1
5477,Binqiang Zhao,Zhibo Zhang,1
5478,Dik Lun Lee,Huan Zhao,1
5479,Dik Lun Lee,Jizhe Wang,1
5480,Dik Lun Lee,Pipei Huang,1
5481,Dik Lun Lee,Zhibo Zhang,1
5482,Huan Zhao,Jizhe Wang,1
5483,Huan Zhao,Pipei Huang,1
5484,Huan Zhao,Zhibo Zhang,1
5485,Jizhe Wang,Pipei Huang,1
5486,Jizhe Wang,Zhibo Zhang,1
5487,Pipei Huang,Zhibo Zhang,1
5488,Di Chen,Jia Zeng,1
5489,Di Chen,Jianguo Yao,1
5490,Di Chen,Mingxuan Yuan,1
5491,Di Chen,Xijun Li,1
5492,Feng Lin,Huanhuan Chen,1
5493,Feng Lin,Junyuan Hong,1
5494,Huanhuan Chen,Junyuan Hong,1
5495,Donatella Firmani,Elena Nieddu,1
5496,Donatella Firmani,Marco Maiorino,1
5497,Donatella Firmani,Paolo Merialdo,1
5498,Elena Nieddu,Marco Maiorino,1
5499,Elena Nieddu,Paolo Merialdo,1
5500,Marco Maiorino,Paolo Merialdo,1
5501,Feiping Nie 0001,Lai Tian,1
5502,Lai Tian,Xuelong Li,1
5503,Christopher deFilippi,Evangelos E. Papalexakis,1
5504,Christopher deFilippi,Haesun Park,1
5505,Christopher deFilippi,Ioakeim Perros,1
5506,Christopher deFilippi,Jimeng Sun,1
5507,Christopher deFilippi,Richard W. Vuduc,1
5508,Christopher deFilippi,Walter F. Stewart,1
5509,Christopher deFilippi,Xiaowei Yan,1
5510,Evangelos E. Papalexakis,Haesun Park,1
5511,Evangelos E. Papalexakis,Richard W. Vuduc,1
5512,Evangelos E. Papalexakis,Walter F. Stewart,1
5513,Evangelos E. Papalexakis,Xiaowei Yan,1
5514,Haesun Park,Ioakeim Perros,1
5515,Haesun Park,Jimeng Sun,1
5516,Haesun Park,Richard W. Vuduc,1
5517,Haesun Park,Walter F. Stewart,1
5518,Haesun Park,Xiaowei Yan,1
5519,Ioakeim Perros,Richard W. Vuduc,1
5520,Ioakeim Perros,Walter F. Stewart,1
5521,Ioakeim Perros,Xiaowei Yan,1
5522,Jimeng Sun,Richard W. Vuduc,1
5523,Jimeng Sun,Walter F. Stewart,1
5524,Jimeng Sun,Xiaowei Yan,1
5525,Richard W. Vuduc,Walter F. Stewart,1
5526,Richard W. Vuduc,Xiaowei Yan,1
5527,Walter F. Stewart,Xiaowei Yan,1
5528,De-Chuan Zhan,Yang Yang 0074,1
5529,De-Chuan Zhan,Yi-Feng Wu,1
5530,De-Chuan Zhan,Yuan Jiang 0001,1
5531,De-Chuan Zhan,Zhi-Bin Liu,1
5532,Yang Yang 0074,Yi-Feng Wu,1
5533,Yang Yang 0074,Yuan Jiang 0001,1
5534,Yang Yang 0074,Zhi-Bin Liu,1
5535,Yi-Feng Wu,Yuan Jiang 0001,1
5536,Yi-Feng Wu,Zhi-Bin Liu,1
5537,Yuan Jiang 0001,Zhi-Bin Liu,1
5538,Bo Jin 0001,Chuanren Liu,1
5539,Bo Jin 0001,Haoyu Yang,1
5540,Bo Jin 0001,Jianing Tong,1
5541,Bo Jin 0001,Leilei Sun,1
5542,Bo Jin 0001,Yue Qu,1
5543,Chuanren Liu,Haoyu Yang,1
5544,Chuanren Liu,Jianing Tong,1
5545,Chuanren Liu,Leilei Sun,1
5546,Chuanren Liu,Yue Qu,1
5547,Haoyu Yang,Jianing Tong,1
5548,Haoyu Yang,Leilei Sun,1
5549,Haoyu Yang,Yue Qu,1
5550,Jianing Tong,Leilei Sun,1
5551,Jianing Tong,Yue Qu,1
5552,Leilei Sun,Yue Qu,1
5553,Chuanren Liu,Enhong Chen,1
5554,Chuanren Liu,Guoping Hu,1
5555,Chuanren Liu,Qi Liu 0003,1
5556,Chuanren Liu,Yu Su 0002,1
5557,Chuanren Liu,Zai Huang,1
5558,Chuanren Liu,Zhenya Huang,1
5559,Enhong Chen,Guoping Hu,2
5560,Enhong Chen,Yu Su 0002,1
5561,Enhong Chen,Zai Huang,1
5562,Guoping Hu,Qi Liu 0003,2
5563,Guoping Hu,Yu Su 0002,1
5564,Guoping Hu,Zai Huang,1
5565,Guoping Hu,Zhenya Huang,2
5566,Qi Liu 0003,Yu Su 0002,1
5567,Qi Liu 0003,Zai Huang,1
5568,Yu Su 0002,Zai Huang,1
5569,Yu Su 0002,Zhenya Huang,1
5570,Zai Huang,Zhenya Huang,1
5571,Hongning Wang,Lin Gong,1
5572,Amir Akbarnejad,Daniel Zügner,1
5573,Amir Akbarnejad,Stephan Günnemann,1
5574,Daniel Zügner,Stephan Günnemann,1
5575,Chunkun Bo,Deyuan Guo,1
5576,Chunkun Bo,Elaheh Sadredini,1
5577,Chunkun Bo,Hongning Wang,1
5578,Chunkun Bo,Kevin Skadron,1
5579,Chunkun Bo,Reza Rahimi,1
5580,Deyuan Guo,Elaheh Sadredini,1
5581,Deyuan Guo,Hongning Wang,1
5582,Deyuan Guo,Kevin Skadron,1
5583,Deyuan Guo,Reza Rahimi,1
5584,Elaheh Sadredini,Hongning Wang,1
5585,Elaheh Sadredini,Kevin Skadron,1
5586,Elaheh Sadredini,Reza Rahimi,1
5587,Hongning Wang,Kevin Skadron,1
5588,Hongning Wang,Reza Rahimi,1
5589,Kevin Skadron,Reza Rahimi,1
5590,Feiping Nie 0001,Zhanxuan Hu,1
5591,Xuelong Li,Zhanxuan Hu,1
5592,Chang Xu 0002,Chao Xu 0006,1
5593,Chang Xu 0002,Dacheng Tao,1
5594,Chang Xu 0002,Jiayan Qiu,1
5595,Chang Xu 0002,Yunhe Wang,1
5596,Chao Xu 0006,Dacheng Tao,1
5597,Chao Xu 0006,Jiayan Qiu,1
5598,Chao Xu 0006,Yunhe Wang,1
5599,Dacheng Tao,Jiayan Qiu,1
5600,Dacheng Tao,Yunhe Wang,1
5601,Jiayan Qiu,Yunhe Wang,1
5602,Daoqiang Zhang,Jiang Bian 0002,1
5603,Daoqiang Zhang,Tie-Yan Liu,1
5604,Daoqiang Zhang,Weiqing Liu,1
5605,Daoqiang Zhang,Yi Ding,1
5606,Jiang Bian 0002,Tie-Yan Liu,1
5607,Jiang Bian 0002,Weiqing Liu,1
5608,Jiang Bian 0002,Yi Ding,1
5609,Tie-Yan Liu,Weiqing Liu,1
5610,Tie-Yan Liu,Yi Ding,1
5611,Weiqing Liu,Yi Ding,1
5612,Adria Finch,Andrew Maxwell,1
5613,Adria Finch,Avishek Kumar,1
5614,Adria Finch,Benjamin Brooks,1
5615,Adria Finch,Chad Kenney,1
5616,Adria Finch,Joe Zuckerbraun,1
5617,Adria Finch,Kevin H. Wilson,1
5618,Adria Finch,R. Ali Vanderveld,1
5619,Adria Finch,Rayid Ghani,1
5620,Adria Finch,Sam Edelstein,1
5621,Adria Finch,Syed Ali Asad Rizvi,1
5622,Andrew Maxwell,Avishek Kumar,1
5623,Andrew Maxwell,Benjamin Brooks,1
5624,Andrew Maxwell,Chad Kenney,1
5625,Andrew Maxwell,Joe Zuckerbraun,1
5626,Andrew Maxwell,Kevin H. Wilson,1
5627,Andrew Maxwell,R. Ali Vanderveld,1
5628,Andrew Maxwell,Rayid Ghani,1
5629,Andrew Maxwell,Sam Edelstein,1
5630,Andrew Maxwell,Syed Ali Asad Rizvi,1
5631,Avishek Kumar,Benjamin Brooks,1
5632,Avishek Kumar,Chad Kenney,1
5633,Avishek Kumar,Joe Zuckerbraun,1
5634,Avishek Kumar,Kevin H. Wilson,1
5635,Avishek Kumar,R. Ali Vanderveld,1
5636,Avishek Kumar,Rayid Ghani,1
5637,Avishek Kumar,Sam Edelstein,1
5638,Avishek Kumar,Syed Ali Asad Rizvi,1
5639,Benjamin Brooks,Chad Kenney,1
5640,Benjamin Brooks,Joe Zuckerbraun,1
5641,Benjamin Brooks,Kevin H. Wilson,1
5642,Benjamin Brooks,R. Ali Vanderveld,1
5643,Benjamin Brooks,Rayid Ghani,1
5644,Benjamin Brooks,Sam Edelstein,1
5645,Benjamin Brooks,Syed Ali Asad Rizvi,1
5646,Chad Kenney,Joe Zuckerbraun,1
5647,Chad Kenney,Kevin H. Wilson,1
5648,Chad Kenney,R. Ali Vanderveld,1
5649,Chad Kenney,Rayid Ghani,1
5650,Chad Kenney,Sam Edelstein,1
5651,Chad Kenney,Syed Ali Asad Rizvi,1
5652,Joe Zuckerbraun,Kevin H. Wilson,1
5653,Joe Zuckerbraun,R. Ali Vanderveld,1
5654,Joe Zuckerbraun,Rayid Ghani,1
5655,Joe Zuckerbraun,Sam Edelstein,1
5656,Joe Zuckerbraun,Syed Ali Asad Rizvi,1
5657,Kevin H. Wilson,R. Ali Vanderveld,1
5658,Kevin H. Wilson,Rayid Ghani,1
5659,Kevin H. Wilson,Sam Edelstein,1
5660,Kevin H. Wilson,Syed Ali Asad Rizvi,1
5661,R. Ali Vanderveld,Rayid Ghani,1
5662,R. Ali Vanderveld,Sam Edelstein,1
5663,R. Ali Vanderveld,Syed Ali Asad Rizvi,1
5664,Rayid Ghani,Sam Edelstein,1
5665,Rayid Ghani,Syed Ali Asad Rizvi,1
5666,Sam Edelstein,Syed Ali Asad Rizvi,1
5667,Bolin Ding,Chenglin Miao,1
5668,Bolin Ding,Jing Gao 0004,1
5669,Bolin Ding,Kui Ren 0001,1
5670,Bolin Ding,Lu Su,1
5671,Bolin Ding,Qi Li 0012,1
5672,Bolin Ding,Yaliang Li,1
5673,Bolin Ding,Zhan Qin,1
5674,Chenglin Miao,Kui Ren 0001,1
5675,Chenglin Miao,Yaliang Li,2
5676,Chenglin Miao,Zhan Qin,1
5677,Jing Gao 0004,Kui Ren 0001,1
5678,Jing Gao 0004,Zhan Qin,1
5679,Kui Ren 0001,Lu Su,1
5680,Kui Ren 0001,Qi Li 0012,1
5681,Kui Ren 0001,Yaliang Li,1
5682,Kui Ren 0001,Zhan Qin,1
5683,Lu Su,Zhan Qin,1
5684,Qi Li 0012,Yaliang Li,1
5685,Qi Li 0012,Zhan Qin,1
5686,Yaliang Li,Zhan Qin,1
5687,Charu C. Aggarwal,Fangli Xu,1
5688,Charu C. Aggarwal,Ian En-Hsu Yen,1
5689,Charu C. Aggarwal,Lingfei Wu,1
5690,Charu C. Aggarwal,Pin-Yu Chen,1
5691,Charu C. Aggarwal,Yinglong Xia,1
5692,Fangli Xu,Ian En-Hsu Yen,1
5693,Fangli Xu,Lingfei Wu,1
5694,Fangli Xu,Pin-Yu Chen,1
5695,Fangli Xu,Yinglong Xia,1
5696,Ian En-Hsu Yen,Lingfei Wu,1
5697,Ian En-Hsu Yen,Pin-Yu Chen,1
5698,Ian En-Hsu Yen,Yinglong Xia,1
5699,Lingfei Wu,Pin-Yu Chen,1
5700,Lingfei Wu,Yinglong Xia,1
5701,Pin-Yu Chen,Yinglong Xia,1
5702,Defu Lian,Guowu Yang,1
5703,Defu Lian,Haoyu Wang,1
5704,Defu Lian,Yan Zhang 0036,1
5705,Guowu Yang,Haoyu Wang,1
5706,Guowu Yang,Hongzhi Yin,1
5707,Guowu Yang,Ivor W. Tsang,1
5708,Guowu Yang,Yan Zhang 0036,1
5709,Haoyu Wang,Hongzhi Yin,1
5710,Haoyu Wang,Ivor W. Tsang,1
5711,Haoyu Wang,Yan Zhang 0036,1
5712,Hongzhi Yin,Ivor W. Tsang,1
5713,Hongzhi Yin,Yan Zhang 0036,1
5714,Ivor W. Tsang,Yan Zhang 0036,1
5715,Daniel Kifer,Jaewoo Lee,1
5716,Annie Hu,Barak Oshri,1
5717,Annie Hu,David B. Lobell,1
5718,Annie Hu,Jeremy Weinstein,1
5719,Annie Hu,Marshall Burke,1
5720,Annie Hu,Pascaline Dupas,1
5721,Annie Hu,Peter Adelson,1
5722,Annie Hu,Stefano Ermon,1
5723,Annie Hu,Xiao Chen,1
5724,Barak Oshri,David B. Lobell,1
5725,Barak Oshri,Jeremy Weinstein,1
5726,Barak Oshri,Marshall Burke,1
5727,Barak Oshri,Pascaline Dupas,1
5728,Barak Oshri,Peter Adelson,1
5729,Barak Oshri,Stefano Ermon,1
5730,Barak Oshri,Xiao Chen,1
5731,David B. Lobell,Jeremy Weinstein,1
5732,David B. Lobell,Marshall Burke,1
5733,David B. Lobell,Pascaline Dupas,1
5734,David B. Lobell,Peter Adelson,1
5735,David B. Lobell,Stefano Ermon,1
5736,David B. Lobell,Xiao Chen,1
5737,Jeremy Weinstein,Marshall Burke,1
5738,Jeremy Weinstein,Pascaline Dupas,1
5739,Jeremy Weinstein,Peter Adelson,1
5740,Jeremy Weinstein,Stefano Ermon,1
5741,Jeremy Weinstein,Xiao Chen,1
5742,Marshall Burke,Pascaline Dupas,1
5743,Marshall Burke,Peter Adelson,1
5744,Marshall Burke,Stefano Ermon,1
5745,Marshall Burke,Xiao Chen,1
5746,Pascaline Dupas,Peter Adelson,1
5747,Pascaline Dupas,Stefano Ermon,1
5748,Pascaline Dupas,Xiao Chen,1
5749,Peter Adelson,Stefano Ermon,1
5750,Peter Adelson,Xiao Chen,1
5751,Stefano Ermon,Xiao Chen,1
5752,Melih Abdulhayoglu,Shifu Hou,1
5753,Melih Abdulhayoglu,Yanfang Ye,1
5754,Melih Abdulhayoglu,Yiming Zhang 0002,1
5755,Melih Abdulhayoglu,Yujie Fan,1
5756,Shifu Hou,Yanfang Ye,1
5757,Shifu Hou,Yiming Zhang 0002,1
5758,Shifu Hou,Yujie Fan,1
5759,Yanfang Ye,Yiming Zhang 0002,1
5760,Yanfang Ye,Yujie Fan,1
5761,Yiming Zhang 0002,Yujie Fan,1
5762,Adolfo De Unánue,Andrea Navarrete Rivera,1
5763,Adolfo De Unánue,Crystal Cody,1
5764,Adolfo De Unánue,Hareem Naveed,1
5765,Adolfo De Unánue,Jason Bennett,1
5766,Adolfo De Unánue,Joe Walsh,1
5767,Adolfo De Unánue,Klaus Ackermann,1
5768,Adolfo De Unánue,Lauren Haynes,1
5769,Adolfo De Unánue,Michael Defoe,1
5770,Adolfo De Unánue,Rayid Ghani,1
5771,Adolfo De Unánue,Sun-Joo Lee,1
5772,Andrea Navarrete Rivera,Crystal Cody,1
5773,Andrea Navarrete Rivera,Hareem Naveed,1
5774,Andrea Navarrete Rivera,Jason Bennett,1
5775,Andrea Navarrete Rivera,Joe Walsh,1
5776,Andrea Navarrete Rivera,Klaus Ackermann,1
5777,Andrea Navarrete Rivera,Lauren Haynes,1
5778,Andrea Navarrete Rivera,Michael Defoe,1
5779,Andrea Navarrete Rivera,Rayid Ghani,1
5780,Andrea Navarrete Rivera,Sun-Joo Lee,1
5781,Crystal Cody,Hareem Naveed,1
5782,Crystal Cody,Jason Bennett,1
5783,Crystal Cody,Joe Walsh,1
5784,Crystal Cody,Klaus Ackermann,1
5785,Crystal Cody,Lauren Haynes,1
5786,Crystal Cody,Michael Defoe,1
5787,Crystal Cody,Rayid Ghani,1
5788,Crystal Cody,Sun-Joo Lee,1
5789,Hareem Naveed,Jason Bennett,1
5790,Hareem Naveed,Joe Walsh,1
5791,Hareem Naveed,Klaus Ackermann,1
5792,Hareem Naveed,Lauren Haynes,1
5793,Hareem Naveed,Michael Defoe,1
5794,Hareem Naveed,Rayid Ghani,1
5795,Hareem Naveed,Sun-Joo Lee,1
5796,Jason Bennett,Joe Walsh,1
5797,Jason Bennett,Klaus Ackermann,1
5798,Jason Bennett,Lauren Haynes,1
5799,Jason Bennett,Michael Defoe,1
5800,Jason Bennett,Rayid Ghani,1
5801,Jason Bennett,Sun-Joo Lee,1
5802,Joe Walsh,Klaus Ackermann,1
5803,Joe Walsh,Lauren Haynes,1
5804,Joe Walsh,Michael Defoe,1
5805,Joe Walsh,Rayid Ghani,1
5806,Joe Walsh,Sun-Joo Lee,1
5807,Klaus Ackermann,Lauren Haynes,1
5808,Klaus Ackermann,Michael Defoe,1
5809,Klaus Ackermann,Rayid Ghani,1
5810,Klaus Ackermann,Sun-Joo Lee,1
5811,Lauren Haynes,Michael Defoe,1
5812,Lauren Haynes,Rayid Ghani,1
5813,Lauren Haynes,Sun-Joo Lee,1
5814,Michael Defoe,Rayid Ghani,1
5815,Michael Defoe,Sun-Joo Lee,1
5816,Rayid Ghani,Sun-Joo Lee,1
5817,Aidong Zhang,Chenglin Miao,1
5818,Aidong Zhang,Lu Su,1
5819,Aidong Zhang,Mengdi Huai,1
5820,Aidong Zhang,Yaliang Li,1
5821,Chenglin Miao,Qiuling Suo,1
5822,Lu Su,Qiuling Suo,1
5823,Mengdi Huai,Qiuling Suo,1
5824,Mengdi Huai,Yaliang Li,1
5825,Qiuling Suo,Yaliang Li,1
5826,Nanyu Chen,Xiaolin Shi,1
5827,Nanyu Chen,Yuxiang Xie,1
5828,Xiaolin Shi,Yuxiang Xie,1
5829,Qiang Yang,Yexin Li,1
5830,Qiang Yang,Yu Zheng,1
5831,Yexin Li,Yu Zheng,1
5832,Jan Van Haaren,Jesse Davis,1
5833,Jan Van Haaren,Tom Decroos,1
5834,Jesse Davis,Tom Decroos,1
5835,Hongyuan Zha,Junchi Yan,1
5836,Hongyuan Zha,Weichang Wu,1
5837,Hongyuan Zha,Xiaokang Yang,1
5838,Junchi Yan,Weichang Wu,1
5839,Junchi Yan,Xiaokang Yang,1
5840,Weichang Wu,Xiaokang Yang,1
5841,Aurélien Garivier,Grégoire Jauvion,1
5842,Aurélien Garivier,Nicolas Grislain,1
5843,Aurélien Garivier,Pascal Dkengne Sielenou,1
5844,Aurélien Garivier,Sébastien Gerchinovitz,1
5845,Grégoire Jauvion,Pascal Dkengne Sielenou,1
5846,Grégoire Jauvion,Sébastien Gerchinovitz,1
5847,Nicolas Grislain,Pascal Dkengne Sielenou,1
5848,Nicolas Grislain,Sébastien Gerchinovitz,1
5849,Pascal Dkengne Sielenou,Sébastien Gerchinovitz,1
5850,Bo Zong,Charu C. Aggarwal,1
5851,Bo Zong,Cheng Zheng,1
5852,Bo Zong,Dongjin Song,1
5853,Bo Zong,Wei Cheng 0002,1
5854,Bo Zong,Wei Wang 0010,1
5855,Bo Zong,Wenchao Yu,1
5856,Charu C. Aggarwal,Cheng Zheng,1
5857,Charu C. Aggarwal,Dongjin Song,1
5858,Cheng Zheng,Dongjin Song,1
5859,Cheng Zheng,Haifeng Chen,1
5860,Cheng Zheng,Wei Cheng 0002,1
5861,Cheng Zheng,Wei Wang 0010,1
5862,Cheng Zheng,Wenchao Yu,1
5863,Dongjin Song,Haifeng Chen,2
5864,Dongjin Song,Wei Cheng 0002,2
5865,Dongjin Song,Wei Wang 0010,1
5866,Dongjin Song,Wenchao Yu,1
5867,Bo Li 0064,Kun Kuang,1
5868,Bo Li 0064,Peng Cui 0001,1
5869,Bo Li 0064,Ruoxuan Xiong,1
5870,Bo Li 0064,Susan Athey,1
5871,Kun Kuang,Peng Cui 0001,1
5872,Kun Kuang,Ruoxuan Xiong,1
5873,Kun Kuang,Susan Athey,1
5874,Peng Cui 0001,Ruoxuan Xiong,1
5875,Peng Cui 0001,Susan Athey,1
5876,Ruoxuan Xiong,Susan Athey,1
5877,Chi-Hyuck Jun,Jun-Yong Jeong,1
5878,Andrii Korotkov,Caner Gocmen,1
5879,Andrii Korotkov,Ethan Fang,1
5880,Andrii Korotkov,Kapil Goenka,1
5881,Andrii Korotkov,Martin Valdez-Vivas,1
5882,Andrii Korotkov,Sherry Chen,1
5883,Caner Gocmen,Ethan Fang,1
