,From,To,Weight
14073,Arun G. Phadke,Henning S. Mortveit,1
14074,Arun G. Phadke,Madhav Marathe,1
14075,Arun G. Phadke,Rounak Meyur,1
14076,Arun G. Phadke,Samarth Swarup,1
14077,Arun G. Phadke,Virgilio Centeno,1
14078,Henning S. Mortveit,Rounak Meyur,1
14079,Henning S. Mortveit,Virgilio Centeno,1
14080,Madhav Marathe,Rounak Meyur,1
14081,Madhav Marathe,Virgilio Centeno,1
14082,Rounak Meyur,Samarth Swarup,1
14083,Rounak Meyur,Virgilio Centeno,1
14084,Samarth Swarup,Virgilio Centeno,1
14085,Haruki Imai,Kiyokuni Kawachiya,1
14086,Haruki Imai,Tung D. Le,1
14087,Haruki Imai,Yasushi Negishi,1
14088,Kiyokuni Kawachiya,Tung D. Le,1
14089,Kiyokuni Kawachiya,Yasushi Negishi,1
14090,Tung D. Le,Yasushi Negishi,1
14091,Hang Gong,Pei-Shun Liu,1
14092,Jiebo Luo,Jonathan Lai,1
14093,Jiebo Luo,Neil Yeung,1
14094,Jonathan Lai,Neil Yeung,1
14095,Ahmet Uyar,Chathura Widanage,1
14096,Ahmet Uyar,Damitha Lenadora,1
14097,Ahmet Uyar,Geoffrey C. Fox,1
14098,Ahmet Uyar,Hasara Maithree,1
14099,Ahmet Uyar,Niranda Perera,1
14100,Ahmet Uyar,Pulasthi Wickramasinghe,1
14101,Ahmet Uyar,Supun Kamburugamuve,1
14102,Ahmet Uyar,Thejaka Amila Kanewala,1
14103,Ahmet Uyar,Vibhatha Abeykoon,1
14104,Chathura Widanage,Damitha Lenadora,1
14105,Chathura Widanage,Geoffrey C. Fox,1
14106,Chathura Widanage,Hasara Maithree,1
14107,Chathura Widanage,Niranda Perera,1
14108,Chathura Widanage,Pulasthi Wickramasinghe,1
14109,Chathura Widanage,Supun Kamburugamuve,1
14110,Chathura Widanage,Thejaka Amila Kanewala,1
14111,Chathura Widanage,Vibhatha Abeykoon,1
14112,Damitha Lenadora,Geoffrey C. Fox,1
14113,Damitha Lenadora,Hasara Maithree,1
14114,Damitha Lenadora,Niranda Perera,1
14115,Damitha Lenadora,Pulasthi Wickramasinghe,1
14116,Damitha Lenadora,Supun Kamburugamuve,1
14117,Damitha Lenadora,Thejaka Amila Kanewala,1
14118,Damitha Lenadora,Vibhatha Abeykoon,1
14119,Geoffrey C. Fox,Hasara Maithree,1
14120,Geoffrey C. Fox,Niranda Perera,1
14121,Geoffrey C. Fox,Pulasthi Wickramasinghe,1
14122,Geoffrey C. Fox,Supun Kamburugamuve,1
14123,Geoffrey C. Fox,Thejaka Amila Kanewala,1
14124,Geoffrey C. Fox,Vibhatha Abeykoon,1
14125,Hasara Maithree,Niranda Perera,1
14126,Hasara Maithree,Pulasthi Wickramasinghe,1
14127,Hasara Maithree,Supun Kamburugamuve,1
14128,Hasara Maithree,Thejaka Amila Kanewala,1
14129,Hasara Maithree,Vibhatha Abeykoon,1
14130,Niranda Perera,Pulasthi Wickramasinghe,1
14131,Niranda Perera,Supun Kamburugamuve,1
14132,Niranda Perera,Thejaka Amila Kanewala,1
14133,Niranda Perera,Vibhatha Abeykoon,1
14134,Pulasthi Wickramasinghe,Supun Kamburugamuve,1
14135,Pulasthi Wickramasinghe,Thejaka Amila Kanewala,1
14136,Pulasthi Wickramasinghe,Vibhatha Abeykoon,1
14137,Supun Kamburugamuve,Thejaka Amila Kanewala,1
14138,Supun Kamburugamuve,Vibhatha Abeykoon,1
14139,Thejaka Amila Kanewala,Vibhatha Abeykoon,1
14140,André Esteves,Ivan Miguel Pires,1
14141,André Esteves,Vasco Ponciano,1
14142,Ivan Miguel Pires,Vasco Ponciano,2
14143,Haomin Yu,Qingyong Li,1
14144,Haomin Yu,Yangli-ao Geng,1
14145,Haomin Yu,Yingjun Zhang,1
14146,Haomin Yu,Zechuan Chen,1
14147,Qingyong Li,Yingjun Zhang,1
14148,Qingyong Li,Zechuan Chen,1
14149,Yangli-ao Geng,Yingjun Zhang,1
14150,Yangli-ao Geng,Zechuan Chen,1
14151,Yingjun Zhang,Zechuan Chen,1
14152,Andrea Pasini,Daniele Apiletti,1
14153,Andrea Pasini,Elena Baralis,1
14154,Andrea Pasini,Luca Colomba,1
14155,Andrea Pasini,Paolo Garza,1
14156,Andrea Pasini,Simone Monaco,1
14157,Daniele Apiletti,Elena Baralis,1
14158,Daniele Apiletti,Luca Colomba,1
14159,Daniele Apiletti,Paolo Garza,1
14160,Daniele Apiletti,Simone Monaco,1
14161,Elena Baralis,Luca Colomba,1
14162,Elena Baralis,Paolo Garza,1
14163,Elena Baralis,Simone Monaco,1
14164,Luca Colomba,Paolo Garza,1
14165,Luca Colomba,Simone Monaco,1
14166,Paolo Garza,Simone Monaco,1
14167,Lina Altenburg,Parveen Kumar,1
14168,Lina Altenburg,Pedro V. Hernandez Serrano,1
14169,Parveen Kumar,Pedro V. Hernandez Serrano,1
14170,Eyhab Al-Masri,James Olmsted,1
14171,Ciara Breathnach,Enda O'Shea,1
14172,Ciara Breathnach,Rafflesia Khan,1
14173,Ciara Breathnach,Tiziana Margaria,1
14174,Enda O'Shea,Rafflesia Khan,1
14175,Enda O'Shea,Tiziana Margaria,1
14176,Rafflesia Khan,Tiziana Margaria,1
14177,Alfredo Cuzzocrea,Arjun Pandya,1
14178,Alfredo Cuzzocrea,Chen Liu,1
14179,Alfredo Cuzzocrea,Jianwu Wang,1
14180,Alfredo Cuzzocrea,Oluwatobiloba Odunsi,1
14181,Arjun Pandya,Chen Liu,1
14182,Arjun Pandya,Jianwu Wang,1
14183,Arjun Pandya,Oluwatobiloba Odunsi,1
14184,Chen Liu,Jianwu Wang,1
14185,Chen Liu,Oluwatobiloba Odunsi,1
14186,Jianwu Wang,Oluwatobiloba Odunsi,1
14187,Boris Koldehofe,Kamran Razavi,1
14188,Boris Koldehofe,Lin Wang,1
14189,Boris Koldehofe,Manisha Luthra,1
14190,Boris Koldehofe,Sebastian Hennig,1
14191,Kamran Razavi,Lin Wang,1
14192,Kamran Razavi,Manisha Luthra,1
14193,Kamran Razavi,Sebastian Hennig,1
14194,Lin Wang,Manisha Luthra,1
14195,Lin Wang,Sebastian Hennig,1
14196,Manisha Luthra,Sebastian Hennig,1
14197,Dhruv Mayank,Hamzeh Khazaei,1
14198,Dhruv Mayank,Mark Sebestyen,1
14199,Dhruv Mayank,Md. Monir Hossain,1
14200,Dhruv Mayank,Omid Ardakanian,1
14201,Hamzeh Khazaei,Mark Sebestyen,1
14202,Hamzeh Khazaei,Md. Monir Hossain,1
14203,Hamzeh Khazaei,Omid Ardakanian,1
14204,Mark Sebestyen,Md. Monir Hossain,1
14205,Mark Sebestyen,Omid Ardakanian,1
14206,Md. Monir Hossain,Omid Ardakanian,1
14207,Hiroki Sakaji,Kiyoshi Izumi,1
14208,Hiroki Sakaji,Teruaki Hayashi,1
14209,Hiroki Sakaji,Yukio Ohsawa,1
14210,Kiyoshi Izumi,Teruaki Hayashi,1
14211,Kiyoshi Izumi,Yukio Ohsawa,1
14212,Teruaki Hayashi,Yukio Ohsawa,3
14213,N. Hemachandra 0001,Prashant Trivedi,1
14214,N. Hemachandra 0001,Sandhya Tripathi,1
14215,Prashant Trivedi,Sandhya Tripathi,1
14216,Chao Yi,Kun Shen,2
14217,Chao Yi,Li Shen,2
14218,Kun Shen,Li Shen,2
14219,Kun Shen,Yixin Chen,2
14220,Li Shen,Yixin Chen,2
14221,Masaki Suzuki,Takeshi Kitahara,1
14222,Masaki Suzuki,Yuta Morisawa,1
14223,Takeshi Kitahara,Yuta Morisawa,1
14224,Aekyeung Moon,Jiuk Jung,1
14225,Aekyeung Moon,Seung Woo Son 0001,2
14226,Aekyeung Moon,Yun Jeong Song,2
14227,Jiuk Jung,Seung Woo Son 0001,1
14228,Jiuk Jung,Yun Jeong Song,1
14229,Seung Woo Son 0001,Yun Jeong Song,2
14230,Abdul Rashid Mussah,Vishal Mandal,1
14231,Abdul Rashid Mussah,Yaw Adu-Gyamfi,1
14232,Vishal Mandal,Yaw Adu-Gyamfi,1
14233,Lawrence Holder,William Eberle,1
14234,Edward Schwalb,Noah Schwalb,1
14235,Guanxiu Tang,Guohui Li,1
14236,Guanxiu Tang,Pan Liu,1
14237,Guanxiu Tang,Shangping Zhao,1
14238,Guanxiu Tang,Yanming Guo,1
14239,Guohui Li,Pan Liu,1
14240,Guohui Li,Shangping Zhao,1
14241,Guohui Li,Yanming Guo,1
14242,Pan Liu,Shangping Zhao,1
14243,Pan Liu,Yanming Guo,1
14244,Shangping Zhao,Yanming Guo,1
14245,Brian D. Davison 0001,Drake Johnson,1
14246,Brian D. Davison 0001,Keith Register,1
14247,Drake Johnson,Jeff Heflin,1
14248,Drake Johnson,Keith Register,1
14249,Jeff Heflin,Keith Register,1
14250,Peter Klimov,Vladimir Funtikov,1
14251,Aparna S. Varde,Christopher J. Conti,1
14252,Aparna S. Varde,Weitian Wang,2
14253,Christopher J. Conti,Weitian Wang,1
14254,Kenneth Salem,Michael J. Mior,1
14255,Alexa Spence,Gavin Smith,1
14256,Alexa Spence,James Goulding,1
14257,Alexa Spence,Vanja Ljevar,1
14258,Gavin Smith,James Goulding,2
14259,Gavin Smith,Vanja Ljevar,2
14260,James Goulding,Vanja Ljevar,2
14261,Carlos A. Escobar,Daniela Macias,1
14262,Carlos A. Escobar,Jorge Arinez,1
14263,Carlos A. Escobar,Rubén Morales-Menéndez,1
14264,Daniela Macias,Jorge Arinez,1
14265,Daniela Macias,Rubén Morales-Menéndez,1
14266,Jorge Arinez,Rubén Morales-Menéndez,1
14267,Moonhyung Lee,Sangwhan Cha,1
14268,Kota Tsubouchi,Nobuhiko Nishio,1
14269,Kota Tsubouchi,Yoshiki Matsune,1
14270,Nobuhiko Nishio,Yoshiki Matsune,1
14271,Barry Nuqoba,Hwee-Pink Tan,1
14272,Anli Ji,Azim Ahmadzadeh,1
14273,Anli Ji,Pavan Ajit Babajiyavar,1
14274,Anli Ji,Rafal A. Angryk,4
14275,Anli Ji,Yang Chen,1
14276,Azim Ahmadzadeh,Pavan Ajit Babajiyavar,1
14277,Azim Ahmadzadeh,Yang Chen,1
14278,Pavan Ajit Babajiyavar,Rafal A. Angryk,1
14279,Pavan Ajit Babajiyavar,Yang Chen,1
14280,Rafal A. Angryk,Yang Chen,1
14281,Yali Xiang,Yangyong Zhu,1
14282,Yali Xiang,Yun Xiong,1
14283,Daisy Leon,James Rozier,1
14284,Daisy Leon,Maryam Tavakoli Hosseinabadi,1
14285,Daisy Leon,Matthew Phillipsy,1
14286,Daisy Leon,Shafie Gholizadehy,1
14287,James Rozier,Maryam Tavakoli Hosseinabadi,1
14288,James Rozier,Matthew Phillipsy,1
14289,James Rozier,Shafie Gholizadehy,1
14290,Maryam Tavakoli Hosseinabadi,Matthew Phillipsy,1
14291,Maryam Tavakoli Hosseinabadi,Shafie Gholizadehy,1
14292,Matthew Phillipsy,Shafie Gholizadehy,1
14293,Hyunwoo Sohn,Kyungjin Park,1
14294,Hyunwoo Sohn,Min Chi,1
14295,Kyungjin Park,Min Chi,1
14296,Bohan Li,Donghai Guan,1
14297,Bohan Li,Ji Zhang,1
14298,Bohan Li,Qiqiang Xu,1
14299,Bohan Li,Xin Wang,1
14300,Bohan Li,Youwen Zhu,1
14301,Donghai Guan,Ji Zhang,1
14302,Donghai Guan,Qiqiang Xu,1
14303,Donghai Guan,Xin Wang,1
14304,Donghai Guan,Youwen Zhu,1
14305,Ji Zhang,Xin Wang,1
14306,Ji Zhang,Youwen Zhu,1
14307,Qiqiang Xu,Xin Wang,1
14308,Qiqiang Xu,Youwen Zhu,1
14309,Xin Wang,Youwen Zhu,1
14310,Andrew J. Einstein,Gai Elhanan,1
14311,Andrew J. Einstein,James Geller,1
14312,Andrew J. Einstein,Luke Lindemann,1
14313,Andrew J. Einstein,Shuxin Zhou,1
14314,Andrew J. Einstein,Vipina Kuttichi Keloth,1
14315,Andrew J. Einstein,Yehoshua Perl,1
14316,Gai Elhanan,James Geller,1
14317,Gai Elhanan,Luke Lindemann,1
14318,Gai Elhanan,Shuxin Zhou,1
14319,Gai Elhanan,Vipina Kuttichi Keloth,1
14320,Gai Elhanan,Yehoshua Perl,1
14321,James Geller,Luke Lindemann,1
14322,James Geller,Shuxin Zhou,1
14323,James Geller,Vipina Kuttichi Keloth,1
14324,James Geller,Yehoshua Perl,1
14325,Luke Lindemann,Shuxin Zhou,1
14326,Luke Lindemann,Vipina Kuttichi Keloth,1
14327,Luke Lindemann,Yehoshua Perl,1
14328,Shuxin Zhou,Vipina Kuttichi Keloth,1
14329,Shuxin Zhou,Yehoshua Perl,1
14330,Vipina Kuttichi Keloth,Yehoshua Perl,1
14331,Lingfeng Shen,Xiongtao Zhou,1
14332,Lingfeng Shen,Zhuoming Liu,1
14333,Xiongtao Zhou,Zhuoming Liu,1
14334,Christopher D. Rickett,Kristyn J. Maschhoff,1
14335,Christopher D. Rickett,Sreenivas R. Sukumar,1
14336,Kristyn J. Maschhoff,Sreenivas R. Sukumar,1
14337,Chandra Reddy,Dhaval Patel,1
14338,Chandra Reddy,Jayant Kalagnanam,1
14339,Chandra Reddy,Shrey Shrivastava,1
14340,Chandra Reddy,Stuart Siegel,1
14341,Chandra Reddy,Wesley M. Gifford,1
14342,Dhaval Patel,Stuart Siegel,1
14343,Dhaval Patel,Wesley M. Gifford,1
14344,Jayant Kalagnanam,Stuart Siegel,1
14345,Jayant Kalagnanam,Wesley M. Gifford,1
14346,Shrey Shrivastava,Stuart Siegel,1
14347,Shrey Shrivastava,Wesley M. Gifford,1
14348,Stuart Siegel,Wesley M. Gifford,1
14349,Huzefa Rangwala,Martin Slawski,1
14350,Huzefa Rangwala,Yujing Chen,1
14351,Martin Slawski,Yue Ning,1
14352,Martin Slawski,Yujing Chen,1
14353,Yue Ning,Yujing Chen,1
14354,Jie Ding,Tianyang Xie,1
14355,BaekGyu Kim,Yin-Chen Liu,1
14356,Haipeng Zhang,Kaihao Guo,1
14357,Haipeng Zhang,Tianpei Jiang,1
14358,Kaihao Guo,Tianpei Jiang,1
14359,Anastasios Bakogiannis,Evdokia Kassela,1
14360,Anastasios Bakogiannis,Ioannis Giannakopoulos,1
14361,Anastasios Bakogiannis,Ioannis Konstantinou,1
14362,Anastasios Bakogiannis,Nectarios Koziris,1
14363,Anastasios Bakogiannis,Nikodimos Provatas,1
14364,Anastasios Bakogiannis,Nikolaos Chalvantzis,1
14365,Evdokia Kassela,Ioannis Giannakopoulos,1
14366,Evdokia Kassela,Ioannis Konstantinou,1
14367,Evdokia Kassela,Nectarios Koziris,1
14368,Evdokia Kassela,Nikodimos Provatas,1
14369,Evdokia Kassela,Nikolaos Chalvantzis,1
14370,Ioannis Giannakopoulos,Ioannis Konstantinou,1
14371,Ioannis Giannakopoulos,Nectarios Koziris,1
14372,Ioannis Giannakopoulos,Nikodimos Provatas,1
14373,Ioannis Giannakopoulos,Nikolaos Chalvantzis,1
14374,Ioannis Konstantinou,Nectarios Koziris,1
14375,Ioannis Konstantinou,Nikodimos Provatas,1
14376,Ioannis Konstantinou,Nikolaos Chalvantzis,1
14377,Nectarios Koziris,Nikodimos Provatas,1
14378,Nectarios Koziris,Nikolaos Chalvantzis,1
14379,Nikodimos Provatas,Nikolaos Chalvantzis,1
14380,Carlos Ordonez 0001,Xiantian Zhou,2
14381,Debvrat Varshney,John Paden,1
14382,Debvrat Varshney,Maryam Rahnemoonfar,1
14383,Debvrat Varshney,Masoud Yari,1
14384,John Paden,Maryam Rahnemoonfar,1
14385,John Paden,Masoud Yari,1
14386,Maryam Rahnemoonfar,Masoud Yari,1
14387,M. Erdem Kabadayi,Yekta Said Can,1
14388,Andrea L. Bertozzi,Carolina Matuk,1
14389,Andrea L. Bertozzi,Daniel McKenzie,1
14390,Andrea L. Bertozzi,Mariam Alaverdian,1
14391,Andrea L. Bertozzi,P. Jeffrey Brantingham,3
14392,Andrea L. Bertozzi,Tachin Ruangkriengsin,1
14393,Andrea L. Bertozzi,Veronica Kirgios,1
14394,Andrea L. Bertozzi,William Gilroy,1
14395,Andrea L. Bertozzi,Xia Li,1
14396,Carolina Matuk,Daniel McKenzie,1
14397,Carolina Matuk,Mariam Alaverdian,1
14398,Carolina Matuk,P. Jeffrey Brantingham,1
14399,Carolina Matuk,Tachin Ruangkriengsin,1
14400,Carolina Matuk,Veronica Kirgios,1
14401,Carolina Matuk,William Gilroy,1
14402,Carolina Matuk,Xia Li,1
14403,Daniel McKenzie,Mariam Alaverdian,1
14404,Daniel McKenzie,P. Jeffrey Brantingham,1
14405,Daniel McKenzie,Tachin Ruangkriengsin,1
14406,Daniel McKenzie,Veronica Kirgios,1
14407,Daniel McKenzie,William Gilroy,1
14408,Daniel McKenzie,Xia Li,1
14409,Mariam Alaverdian,P. Jeffrey Brantingham,1
14410,Mariam Alaverdian,Tachin Ruangkriengsin,1
14411,Mariam Alaverdian,Veronica Kirgios,1
14412,Mariam Alaverdian,William Gilroy,1
14413,Mariam Alaverdian,Xia Li,1
14414,P. Jeffrey Brantingham,Tachin Ruangkriengsin,1
14415,P. Jeffrey Brantingham,Veronica Kirgios,1
14416,P. Jeffrey Brantingham,William Gilroy,1
14417,P. Jeffrey Brantingham,Xia Li,1
14418,Tachin Ruangkriengsin,Veronica Kirgios,1
14419,Tachin Ruangkriengsin,William Gilroy,1
14420,Tachin Ruangkriengsin,Xia Li,1
14421,Veronica Kirgios,William Gilroy,1
14422,Veronica Kirgios,Xia Li,1
14423,William Gilroy,Xia Li,1
14424,Shawon S. M. Rahman,William W. Lidster,1
14425,Ashraf M. Dewan,Hisatoshi Toriya,1
14426,Ashraf M. Dewan,Itaru Kitahara,1
14427,Hisatoshi Toriya,Itaru Kitahara,1
14428,Hassan Nazeer Chaudhry,Muhammad Arsalan,1
14429,Hassan Nazeer Chaudhry,Sana Imtiaz,1
14430,Hassan Nazeer Chaudhry,Sonia-Florina Horchidan,1
14431,Hassan Nazeer Chaudhry,Vladimir Vlassov,1
14432,Hassan Nazeer Chaudhry,Zainab Abbas,1
14433,Muhammad Arsalan,Sana Imtiaz,1
14434,Muhammad Arsalan,Sonia-Florina Horchidan,1
14435,Muhammad Arsalan,Vladimir Vlassov,1
14436,Muhammad Arsalan,Zainab Abbas,1
14437,Sana Imtiaz,Sonia-Florina Horchidan,1
14438,Sana Imtiaz,Vladimir Vlassov,1
14439,Sana Imtiaz,Zainab Abbas,1
14440,Sonia-Florina Horchidan,Vladimir Vlassov,1
14441,Sonia-Florina Horchidan,Zainab Abbas,1
14442,Vladimir Vlassov,Zainab Abbas,1
14443,Carsten Kleiner,Felix Heine,1
14444,Carsten Kleiner,Tim Laue,1
14445,Felix Heine,Tim Laue,1
14446,Aditya Mantha,Anirudha Sundaresan,1
14447,Aditya Mantha,Gaoyang Wang,1
14448,Aditya Mantha,Kannan Achan,1
14449,Aditya Mantha,Praveenkumar Kanumala,1
14450,Aditya Mantha,Shashank Kedia,1
14451,Aditya Mantha,Shubham Gupta,1
14452,Aditya Mantha,Stephen Guo,1
14453,Aditya Mantha,Yokila Arora,1
14454,Anirudha Sundaresan,Gaoyang Wang,1
14455,Anirudha Sundaresan,Kannan Achan,1
14456,Anirudha Sundaresan,Praveenkumar Kanumala,1
14457,Anirudha Sundaresan,Shashank Kedia,1
14458,Anirudha Sundaresan,Shubham Gupta,1
14459,Anirudha Sundaresan,Stephen Guo,1
14460,Anirudha Sundaresan,Yokila Arora,1
14461,Gaoyang Wang,Kannan Achan,1
14462,Gaoyang Wang,Praveenkumar Kanumala,1
14463,Gaoyang Wang,Shashank Kedia,1
14464,Gaoyang Wang,Shubham Gupta,1
14465,Gaoyang Wang,Stephen Guo,1
14466,Gaoyang Wang,Yokila Arora,1
14467,Kannan Achan,Praveenkumar Kanumala,1
14468,Kannan Achan,Shashank Kedia,1
14469,Kannan Achan,Shubham Gupta,1
14470,Kannan Achan,Stephen Guo,2
14471,Kannan Achan,Yokila Arora,1
14472,Praveenkumar Kanumala,Shashank Kedia,1
14473,Praveenkumar Kanumala,Shubham Gupta,1
14474,Praveenkumar Kanumala,Stephen Guo,1
14475,Praveenkumar Kanumala,Yokila Arora,1
14476,Shashank Kedia,Shubham Gupta,1
14477,Shashank Kedia,Stephen Guo,1
14478,Shashank Kedia,Yokila Arora,1
14479,Shubham Gupta,Stephen Guo,1
14480,Shubham Gupta,Yokila Arora,1
14481,Stephen Guo,Yokila Arora,1
14482,Hsiu-Khuern Tang,Joaquín Álvarez Rodríguez,1
14483,Hsiu-Khuern Tang,Laleh Jalali,1
14484,Hsiu-Khuern Tang,Richard H. Goldstein,1
14485,Joaquín Álvarez Rodríguez,Laleh Jalali,1
14486,Joaquín Álvarez Rodríguez,Richard H. Goldstein,1
14487,Laleh Jalali,Richard H. Goldstein,1
14488,Michael J. Carey 0001,Vassilis J. Tsotras,1
14489,Michael J. Carey 0001,Xikui Wang,1
14490,Vassilis J. Tsotras,Xikui Wang,1
14491,Jinho Kim,Minkyu Kim,1
14492,Jinho Kim,Suan Lee,1
14493,Minkyu Kim,Suan Lee,1
14494,Thilanka Munasinghe,Yichen Zhang,1
14495,James Parsons,Shiva Houshmand,1
14496,James Parsons,Sudhir Aggarwal,1
14497,James Parsons,Tathagata Mukherjee,1
14498,Shiva Houshmand,Sudhir Aggarwal,1
14499,Shiva Houshmand,Tathagata Mukherjee,1
14500,Sudhir Aggarwal,Tathagata Mukherjee,1
14501,Alexander Warnecke,Burkhardt Funk,1
14502,Alexander Warnecke,Felix Kortmann,1
14503,Alexander Warnecke,Jens Heger,1
14504,Alexander Warnecke,Kevin Talits,1
14505,Alexander Warnecke,Nicolas Meier,1
14506,Alexander Warnecke,Pascal Fassmeyer,1
14507,Alexander Warnecke,Paul Drews,1
14508,Burkhardt Funk,Felix Kortmann,1
14509,Burkhardt Funk,Jens Heger,1
14510,Burkhardt Funk,Kevin Talits,1
14511,Burkhardt Funk,Nicolas Meier,1
14512,Burkhardt Funk,Pascal Fassmeyer,1
14513,Burkhardt Funk,Paul Drews,1
14514,Felix Kortmann,Jens Heger,1
14515,Felix Kortmann,Kevin Talits,1
14516,Felix Kortmann,Nicolas Meier,1
14517,Felix Kortmann,Pascal Fassmeyer,1
14518,Felix Kortmann,Paul Drews,1
14519,Jens Heger,Kevin Talits,1
14520,Jens Heger,Nicolas Meier,1
14521,Jens Heger,Pascal Fassmeyer,1
14522,Jens Heger,Paul Drews,1
14523,Kevin Talits,Nicolas Meier,1
14524,Kevin Talits,Pascal Fassmeyer,1
14525,Kevin Talits,Paul Drews,1
14526,Nicolas Meier,Pascal Fassmeyer,1
14527,Nicolas Meier,Paul Drews,1
14528,Pascal Fassmeyer,Paul Drews,1
14529,Matthew Caron,Oliver Müller,1
14530,Chau-Lin Charly Huang,Thilanka Munasinghe,1
14531,Jeehwan Lee,Sayed Khushal Shah,1
14532,Jeehwan Lee,Yugyung Lee,1
14533,Jeehwan Lee,Zeenat Tariq,1
14534,Sayed Khushal Shah,Yugyung Lee,2
14535,Sayed Khushal Shah,Zeenat Tariq,2
14536,Yugyung Lee,Zeenat Tariq,2
14537,Aisha Naseer,Alessandro Castelnovo,1
14538,Aisha Naseer,Beatriz San Miguel González,1
14539,Aisha Naseer,Daniele Regoli,1
14540,Aisha Naseer,Giulia Del Gamba,1
14541,Aisha Naseer,Greta Greco,1
14542,Aisha Naseer,Riccardo Crupi,1
14543,Alessandro Castelnovo,Beatriz San Miguel González,1
14544,Alessandro Castelnovo,Daniele Regoli,1
14545,Alessandro Castelnovo,Giulia Del Gamba,1
14546,Alessandro Castelnovo,Greta Greco,1
14547,Alessandro Castelnovo,Riccardo Crupi,1
14548,Beatriz San Miguel González,Daniele Regoli,1
14549,Beatriz San Miguel González,Giulia Del Gamba,1
14550,Beatriz San Miguel González,Greta Greco,1
14551,Beatriz San Miguel González,Riccardo Crupi,1
14552,Daniele Regoli,Giulia Del Gamba,1
14553,Daniele Regoli,Greta Greco,1
14554,Daniele Regoli,Riccardo Crupi,1
14555,Giulia Del Gamba,Greta Greco,1
14556,Giulia Del Gamba,Riccardo Crupi,1
14557,Greta Greco,Riccardo Crupi,1
14558,Bo Xu 0008,Feng Xia 0001,1
14559,Bo Xu 0008,Jiaying Liu 0006,1
14560,Bo Xu 0008,Ke Sun,1
14561,Bo Xu 0008,Shuo Yu,1
14562,Feng Xia 0001,Jiaying Liu 0006,1
14563,Feng Xia 0001,Ke Sun,1
14564,Jiaying Liu 0006,Ke Sun,1
14565,Jiaying Liu 0006,Shuo Yu,1
14566,Ke Sun,Shuo Yu,1
14567,Doug Redd,Guy Divita,1
14568,Doug Redd,Jennifer H. Garvin,1
14569,Doug Redd,Qing Zeng-Treitler,1
14570,Doug Redd,Terri Elizabeth Workman,1
14571,Doug Redd,YiJun Shao,1
14572,Guy Divita,Jennifer H. Garvin,1
14573,Guy Divita,Qing Zeng-Treitler,2
14574,Guy Divita,Terri Elizabeth Workman,2
14575,Guy Divita,YiJun Shao,2
14576,Jennifer H. Garvin,Qing Zeng-Treitler,1
14577,Jennifer H. Garvin,Terri Elizabeth Workman,1
14578,Jennifer H. Garvin,YiJun Shao,1
14579,Qing Zeng-Treitler,Terri Elizabeth Workman,3
14580,Qing Zeng-Treitler,YiJun Shao,2
14581,Terri Elizabeth Workman,YiJun Shao,2
14582,Charles C. Tappert,Manoj Muniswamaiah,3
14583,Charles C. Tappert,Tilak Agerwala,3
14584,Manoj Muniswamaiah,Tilak Agerwala,3
14585,Fang Cherry Liu,Jack Rager,1
14586,Gautam Srivastava,Jerry Chun-Wei Lin,3
14587,Gautam Srivastava,Jimmy Ming-Tai Wu,2
14588,Gautam Srivastava,Min Wei,2
14589,Jerry Chun-Wei Lin,Jimmy Ming-Tai Wu,2
14590,Jerry Chun-Wei Lin,Min Wei,2
14591,Jimmy Ming-Tai Wu,Min Wei,2
14592,Cristina Garcia-Cardona,Ramakrishnan Kannan,1
14593,Cristina Garcia-Cardona,Sudip K. Seal,1
14594,Cristina Garcia-Cardona,Thomas Proffen,1
14595,Cristina Garcia-Cardona,Travis Johnston,1
14596,Ramakrishnan Kannan,Sudip K. Seal,1
14597,Ramakrishnan Kannan,Thomas Proffen,1
14598,Ramakrishnan Kannan,Travis Johnston,1
14599,Sudip K. Seal,Thomas Proffen,1
14600,Sudip K. Seal,Travis Johnston,1
14601,Thomas Proffen,Travis Johnston,1
14602,Jacob Rose,James A. Loudermilk,1
14603,Jacob Rose,Thirimachos Bourlai,1
14604,James A. Loudermilk,Thirimachos Bourlai,1
14605,Da Yan 0001,Dejing Dou,1
14606,Da Yan 0001,Jiaxiang Ren,1
14607,Da Yan 0001,Ruoming Jin,1
14608,Da Yan 0001,Yang Zhou,2
14609,Da Yan 0001,Zijie Zhang,1
14610,Dejing Dou,Jiaxiang Ren,1
14611,Dejing Dou,Ruoming Jin,1
14612,Dejing Dou,Yang Zhou,1
14613,Dejing Dou,Zijie Zhang,1
14614,Jiaxiang Ren,Ruoming Jin,1
14615,Jiaxiang Ren,Yang Zhou,1
14616,Jiaxiang Ren,Zijie Zhang,1
14617,Ruoming Jin,Yang Zhou,1
14618,Ruoming Jin,Zijie Zhang,1
14619,Yang Zhou,Zijie Zhang,1
14620,Iva Krasteva,Sylvia Ilieva,1
14621,Ashok Krishnamurthy,Ming Tu,1
14622,Ashok Krishnamurthy,Rui Xia,1
14623,Ashok Krishnamurthy,Yuxuan Wang,1
14624,Ashok Krishnamurthy,Zishun Feng,1
14625,Ming Tu,Rui Xia,1
14626,Ming Tu,Yuxuan Wang,1
14627,Ming Tu,Zishun Feng,1
14628,Rui Xia,Yuxuan Wang,1
14629,Rui Xia,Zishun Feng,1
14630,Yuxuan Wang,Zishun Feng,1
