,From,To,Weight
6549,Azim Ahmadzadeh,Dustin J. Kempton,1
6550,Azim Ahmadzadeh,Michael A. Schuh,1
6551,Azim Ahmadzadeh,Rafal A. Angryk,1
6552,Dustin J. Kempton,Michael A. Schuh,1
6553,Dustin J. Kempton,Rafal A. Angryk,1
6554,Michael A. Schuh,Rafal A. Angryk,1
6555,Antonios Makris,Dimosthenis Anagnostopoulos,1
6556,Antonios Makris,Konstantinos Tserpes,1
6557,Dimosthenis Anagnostopoulos,Konstantinos Tserpes,1
6558,Farnoush Banaei Kashani,Shahab Helmi,1
6559,Dimitrios Papaspyros,Dimitrios Zissis,1
6560,Dimitrios Papaspyros,Evmorfia Biliri,1
6561,Dimitrios Papaspyros,Giannis Spiliopoulos,1
6562,Dimitrios Papaspyros,Giannis Tsapelas,1
6563,Dimitrios Papaspyros,Konstantinos Chatzikokolakis 0002,1
6564,Dimitrios Papaspyros,Spyros Mouzakitis,1
6565,Dimitrios Zissis,Evmorfia Biliri,1
6566,Dimitrios Zissis,Giannis Spiliopoulos,1
6567,Dimitrios Zissis,Giannis Tsapelas,1
6568,Dimitrios Zissis,Konstantinos Chatzikokolakis 0002,1
6569,Dimitrios Zissis,Spyros Mouzakitis,1
6570,Evmorfia Biliri,Giannis Spiliopoulos,1
6571,Evmorfia Biliri,Giannis Tsapelas,1
6572,Evmorfia Biliri,Konstantinos Chatzikokolakis 0002,1
6573,Evmorfia Biliri,Spyros Mouzakitis,1
6574,Giannis Spiliopoulos,Giannis Tsapelas,1
6575,Giannis Spiliopoulos,Konstantinos Chatzikokolakis 0002,1
6576,Giannis Spiliopoulos,Spyros Mouzakitis,1
6577,Giannis Tsapelas,Konstantinos Chatzikokolakis 0002,1
6578,Giannis Tsapelas,Spyros Mouzakitis,1
6579,Konstantinos Chatzikokolakis 0002,Spyros Mouzakitis,1
6580,Fred Ramberg,Jerzy Bala,1
6581,Fred Ramberg,Michael Kellar,1
6582,Jerzy Bala,Michael Kellar,1
6583,Alexsandro Fonseca,Belainine Billal,1
6584,Alexsandro Fonseca,Fatiha Sadat,1
6585,Alexsandro Fonseca,Hakim Lounis,1
6586,Belainine Billal,Fatiha Sadat,1
6587,Belainine Billal,Hakim Lounis,1
6588,Fatiha Sadat,Hakim Lounis,1
6589,Alexandru Costan,Luc Bougé,1
6590,Alexandru Costan,Paul Le Noac'h,1
6591,Luc Bougé,Paul Le Noac'h,1
6592,Andrea Mauri 0001,Marco Brambilla 0001,1
6593,Andrea Mauri 0001,Paolo Mascetti,1
6594,Marco Brambilla 0001,Paolo Mascetti,1
6595,Hendrik F. Hamann,Josephine B. Chang,1
6596,Hendrik F. Hamann,Jun-Song Wang,1
6597,Hendrik F. Hamann,Michael A. Schappert,1
6598,Hendrik F. Hamann,Ramachandran Muralidhar,2
6599,Hendrik F. Hamann,Theodore G. van Kessel,3
6600,Josephine B. Chang,Jun-Song Wang,1
6601,Josephine B. Chang,Michael A. Schappert,1
6602,Josephine B. Chang,Ramachandran Muralidhar,1
6603,Josephine B. Chang,Theodore G. van Kessel,1
6604,Jun-Song Wang,Michael A. Schappert,1
6605,Jun-Song Wang,Ramachandran Muralidhar,1
6606,Jun-Song Wang,Theodore G. van Kessel,1
6607,Michael A. Schappert,Ramachandran Muralidhar,1
6608,Michael A. Schappert,Theodore G. van Kessel,1
6609,Ramachandran Muralidhar,Theodore G. van Kessel,2
6610,Dhabaleswar K. Panda,Dipti Shankar,1
6611,Dhabaleswar K. Panda,Haiyang Shi,1
6612,Dhabaleswar K. Panda,Xiaoyi Lu,3
6613,Dipti Shankar,Haiyang Shi,1
6614,Dipti Shankar,Xiaoyi Lu,1
6615,Haiyang Shi,Xiaoyi Lu,1
6616,Chin-Jung Hsu,Flavio Villanustre,1
6617,Chin-Jung Hsu,Vincent W. Freeh,1
6618,Flavio Villanustre,Vincent W. Freeh,1
6619,Agus Trisnajaya Kwee,Ee-Peng Lim,1
6620,Agus Trisnajaya Kwee,Meng-Fen Chiang,1
6621,Agus Trisnajaya Kwee,Wang-Chien Lee,1
6622,Ee-Peng Lim,Meng-Fen Chiang,1
6623,Ee-Peng Lim,Wang-Chien Lee,1
6624,Meng-Fen Chiang,Wang-Chien Lee,1
6625,Guangmin Hu,Lingli Chen,1
6626,Guangmin Hu,Toyotaro Suzumura,1
6627,Guangmin Hu,Weiyi Liu,1
6628,Lingli Chen,Toyotaro Suzumura,1
6629,Lingli Chen,Weiyi Liu,1
6630,Toyotaro Suzumura,Weiyi Liu,1
6631,Abdel Labbi,Celestine Dünner,1
6632,Abdel Labbi,Cesar Berrospi,1
6633,Abdel Labbi,Haralampos Pozidis,1
6634,Abdel Labbi,Kubilay Atasu,1
6635,Abdel Labbi,Manolis Sifalakis,1
6636,Abdel Labbi,Michail Vlachos,1
6637,Abdel Labbi,Thomas P. Parnell,1
6638,Abdel Labbi,Vasileios Vasileiadis,1
6639,Celestine Dünner,Cesar Berrospi,1
6640,Celestine Dünner,Haralampos Pozidis,2
6641,Celestine Dünner,Kubilay Atasu,2
6642,Celestine Dünner,Manolis Sifalakis,2
6643,Celestine Dünner,Michail Vlachos,1
6644,Celestine Dünner,Thomas P. Parnell,2
6645,Celestine Dünner,Vasileios Vasileiadis,1
6646,Cesar Berrospi,Haralampos Pozidis,1
6647,Cesar Berrospi,Kubilay Atasu,1
6648,Cesar Berrospi,Manolis Sifalakis,1
6649,Cesar Berrospi,Michail Vlachos,1
6650,Cesar Berrospi,Thomas P. Parnell,1
6651,Cesar Berrospi,Vasileios Vasileiadis,1
6652,Haralampos Pozidis,Kubilay Atasu,2
6653,Haralampos Pozidis,Manolis Sifalakis,2
6654,Haralampos Pozidis,Michail Vlachos,1
6655,Haralampos Pozidis,Thomas P. Parnell,2
6656,Haralampos Pozidis,Vasileios Vasileiadis,1
6657,Kubilay Atasu,Manolis Sifalakis,2
6658,Kubilay Atasu,Michail Vlachos,1
6659,Kubilay Atasu,Thomas P. Parnell,2
6660,Kubilay Atasu,Vasileios Vasileiadis,1
6661,Manolis Sifalakis,Michail Vlachos,1
6662,Manolis Sifalakis,Thomas P. Parnell,2
6663,Manolis Sifalakis,Vasileios Vasileiadis,1
6664,Michail Vlachos,Thomas P. Parnell,1
6665,Michail Vlachos,Vasileios Vasileiadis,1
6666,Thomas P. Parnell,Vasileios Vasileiadis,1
6667,Bruce A. Desmarais,Christian S. Schmid,1
6668,Ajay Dholakia,Berni Schiefer,1
6669,Ajay Dholakia,Kshitij Doshi,1
6670,Ajay Dholakia,Matthew Sheard,1
6671,Ajay Dholakia,Prasad Venkatachar,1
6672,Ajay Dholakia,Ramnath Sai Sagar,1
6673,Ajay Dholakia,Ravikanth Durgavajhala,1
6674,Ajay Dholakia,Stewart Tate,1
6675,Berni Schiefer,Kshitij Doshi,1
6676,Berni Schiefer,Matthew Sheard,1
6677,Berni Schiefer,Prasad Venkatachar,1
6678,Berni Schiefer,Ramnath Sai Sagar,1
6679,Berni Schiefer,Ravikanth Durgavajhala,1
6680,Berni Schiefer,Stewart Tate,1
6681,Kshitij Doshi,Matthew Sheard,1
6682,Kshitij Doshi,Prasad Venkatachar,1
6683,Kshitij Doshi,Ramnath Sai Sagar,1
6684,Kshitij Doshi,Ravikanth Durgavajhala,1
6685,Kshitij Doshi,Stewart Tate,1
6686,Matthew Sheard,Prasad Venkatachar,1
6687,Matthew Sheard,Ramnath Sai Sagar,1
6688,Matthew Sheard,Ravikanth Durgavajhala,1
6689,Matthew Sheard,Stewart Tate,1
6690,Prasad Venkatachar,Ramnath Sai Sagar,1
6691,Prasad Venkatachar,Ravikanth Durgavajhala,1
6692,Prasad Venkatachar,Stewart Tate,1
6693,Ramnath Sai Sagar,Ravikanth Durgavajhala,1
6694,Ramnath Sai Sagar,Stewart Tate,1
6695,Ravikanth Durgavajhala,Stewart Tate,1
6696,Jun Cao,Junyan Yang,1
6697,Jun Cao,Qiao Wang,1
6698,Jun Cao,Zhicheng Liu,1
6699,Junyan Yang,Qiao Wang,1
6700,Junyan Yang,Zhicheng Liu,1
6701,Qiao Wang,Zhicheng Liu,1
6702,Jinhui Xu 0001,Kemal Guner,1
6703,Jinhui Xu 0001,Md. S. Q. Zulkar Nine,1
6704,Jinhui Xu 0001,Tevfik Kosar,1
6705,Jinhui Xu 0001,Xiangyu Wang,1
6706,Jinhui Xu 0001,Ziyun Huang,1
6707,Kemal Guner,Md. S. Q. Zulkar Nine,1
6708,Kemal Guner,Tevfik Kosar,1
6709,Kemal Guner,Xiangyu Wang,1
6710,Kemal Guner,Ziyun Huang,1
6711,Md. S. Q. Zulkar Nine,Tevfik Kosar,1
6712,Md. S. Q. Zulkar Nine,Xiangyu Wang,1
6713,Md. S. Q. Zulkar Nine,Ziyun Huang,1
6714,Tevfik Kosar,Xiangyu Wang,1
6715,Tevfik Kosar,Ziyun Huang,1
6716,Xiangyu Wang,Ziyun Huang,1
6717,Gabriel Antoniu,Nathanael Cheriere,1
6718,Jenny Weisenberg Williams,Justin McHugh,1
6719,Jenny Weisenberg Williams,Kareem S. Aggour,1
6720,Jenny Weisenberg Williams,Paul E. Cuddihy,1
6721,Jenny Weisenberg Williams,Varish Mulwad,1
6722,Jenny Weisenberg Williams,Vijay S. Kumar,1
6723,Justin McHugh,Kareem S. Aggour,1
6724,Justin McHugh,Paul E. Cuddihy,1
6725,Justin McHugh,Varish Mulwad,1
6726,Justin McHugh,Vijay S. Kumar,1
6727,Kareem S. Aggour,Paul E. Cuddihy,1
6728,Kareem S. Aggour,Varish Mulwad,1
6729,Kareem S. Aggour,Vijay S. Kumar,1
6730,Paul E. Cuddihy,Varish Mulwad,1
6731,Paul E. Cuddihy,Vijay S. Kumar,1
6732,Varish Mulwad,Vijay S. Kumar,1
6733,Christos Anagnostopoulos,Iulia Popescu,1
6734,Christos Anagnostopoulos,Kurt Portelli,1
6735,Christos Anagnostopoulos,Nikos Ntarmos,1
6736,Iulia Popescu,Kurt Portelli,1
6737,Iulia Popescu,Nikos Ntarmos,1
6738,Kurt Portelli,Nikos Ntarmos,1
6739,Bingjing Zhang,Bo Peng,1
6740,Bingjing Zhang,Craig A. Stewart,1
6741,Bingjing Zhang,Emily McCallum,1
6742,Bingjing Zhang,Jon Omer,1
6743,Bingjing Zhang,Judy Qiu,1
6744,Bingjing Zhang,Langshi Chen,1
6745,Bingjing Zhang,Lisa Smith,1
6746,Bingjing Zhang,Mihai Avram 0002,1
6747,Bingjing Zhang,Robert Henschel,1
6748,Bingjing Zhang,Shaojuan Zhu,1
6749,Bingjing Zhang,Tom Zahniser,1
6750,Bo Peng,Craig A. Stewart,1
6751,Bo Peng,Emily McCallum,1
6752,Bo Peng,Jon Omer,1
6753,Bo Peng,Judy Qiu,1
6754,Bo Peng,Langshi Chen,1
6755,Bo Peng,Lisa Smith,1
6756,Bo Peng,Mihai Avram 0002,1
6757,Bo Peng,Robert Henschel,1
6758,Bo Peng,Shaojuan Zhu,1
6759,Bo Peng,Tom Zahniser,1
6760,Craig A. Stewart,Emily McCallum,1
6761,Craig A. Stewart,Jon Omer,1
6762,Craig A. Stewart,Judy Qiu,1
6763,Craig A. Stewart,Langshi Chen,1
6764,Craig A. Stewart,Lisa Smith,1
6765,Craig A. Stewart,Mihai Avram 0002,1
6766,Craig A. Stewart,Robert Henschel,1
6767,Craig A. Stewart,Shaojuan Zhu,1
6768,Craig A. Stewart,Tom Zahniser,1
6769,Emily McCallum,Jon Omer,1
6770,Emily McCallum,Judy Qiu,1
6771,Emily McCallum,Langshi Chen,1
6772,Emily McCallum,Lisa Smith,1
6773,Emily McCallum,Mihai Avram 0002,1
6774,Emily McCallum,Robert Henschel,1
6775,Emily McCallum,Shaojuan Zhu,1
6776,Emily McCallum,Tom Zahniser,1
6777,Jon Omer,Judy Qiu,1
6778,Jon Omer,Langshi Chen,1
6779,Jon Omer,Lisa Smith,1
6780,Jon Omer,Mihai Avram 0002,1
6781,Jon Omer,Robert Henschel,1
6782,Jon Omer,Shaojuan Zhu,1
6783,Jon Omer,Tom Zahniser,1
6784,Judy Qiu,Langshi Chen,1
6785,Judy Qiu,Lisa Smith,1
6786,Judy Qiu,Mihai Avram 0002,1
6787,Judy Qiu,Robert Henschel,1
6788,Judy Qiu,Shaojuan Zhu,1
6789,Judy Qiu,Tom Zahniser,1
6790,Langshi Chen,Lisa Smith,1
6791,Langshi Chen,Mihai Avram 0002,1
6792,Langshi Chen,Robert Henschel,1
6793,Langshi Chen,Shaojuan Zhu,1
6794,Langshi Chen,Tom Zahniser,1
6795,Lisa Smith,Mihai Avram 0002,1
6796,Lisa Smith,Robert Henschel,1
6797,Lisa Smith,Shaojuan Zhu,1
6798,Lisa Smith,Tom Zahniser,1
6799,Mihai Avram 0002,Robert Henschel,1
6800,Mihai Avram 0002,Shaojuan Zhu,1
6801,Mihai Avram 0002,Tom Zahniser,1
6802,Robert Henschel,Shaojuan Zhu,1
6803,Robert Henschel,Tom Zahniser,1
6804,Shaojuan Zhu,Tom Zahniser,1
6805,Atsushi Yamada,Michael Peran,1
6806,Bing Zhou 0002,Joshua Sablatura,1
6807,BahaaEddin AlAila,Khalifeh AlJadda,1
6808,BahaaEddin AlAila,Layla Pournajaf,1
6809,BahaaEddin AlAila,Mohammed Korayem,1
6810,BahaaEddin AlAila,Shannon Quinn,1
6811,BahaaEddin AlAila,Walid Shalaby,1
6812,BahaaEddin AlAila,Wlodek Zadrozny,1
6813,Khalifeh AlJadda,Layla Pournajaf,1
6814,Khalifeh AlJadda,Mohammed Korayem,1
6815,Khalifeh AlJadda,Shannon Quinn,1
6816,Khalifeh AlJadda,Walid Shalaby,1
6817,Khalifeh AlJadda,Wlodek Zadrozny,1
6818,Layla Pournajaf,Mohammed Korayem,1
6819,Layla Pournajaf,Shannon Quinn,1
6820,Layla Pournajaf,Walid Shalaby,1
6821,Layla Pournajaf,Wlodek Zadrozny,1
6822,Mohammed Korayem,Shannon Quinn,1
6823,Mohammed Korayem,Walid Shalaby,1
6824,Mohammed Korayem,Wlodek Zadrozny,1
6825,Shannon Quinn,Walid Shalaby,1
6826,Shannon Quinn,Wlodek Zadrozny,1
6827,Walid Shalaby,Wlodek Zadrozny,2
6828,Akira Umayabara,Hayato Yamana,1
6829,Lisa Singh,Yifang Wei,1
6830,Baijian Yang,Huayi Fang,1
6831,Baijian Yang,Tonglin Zhang,1
6832,Huayi Fang,Tonglin Zhang,1
6833,Hanieh Alipour,Yan Liu,1
6834,Akira Ishii,Masanori Ajito,1
6835,Akira Ishii,Yasuko Kawahata,3
6836,Masanori Ajito,Yasuko Kawahata,1
6837,George Trimponias,Xiaoxiao Wang,1
6838,George Trimponias,Xin Liu 0002,1
6839,George Trimponias,Xueying Guo,1
6840,George Trimponias,Yanhui Geng,1
6841,George Trimponias,Zhitang Chen,1
6842,Xiaoxiao Wang,Xin Liu 0002,1
6843,Xiaoxiao Wang,Xueying Guo,1
6844,Xiaoxiao Wang,Yanhui Geng,1
6845,Xiaoxiao Wang,Zhitang Chen,1
6846,Xin Liu 0002,Xueying Guo,1
6847,Xin Liu 0002,Yanhui Geng,1
6848,Xin Liu 0002,Zhitang Chen,1
6849,Xueying Guo,Yanhui Geng,1
6850,Xueying Guo,Zhitang Chen,1
6851,Yanhui Geng,Zhitang Chen,2
6852,Jiuyong Li,Jixue Liu,1
6853,Jiuyong Li,Lin Liu 0003,1
6854,Jiuyong Li,Saisai Ma,1
6855,Jiuyong Li,Thuc Duy Le,1
6856,Jiuyong Li,Yizhao Han,1
6857,Jixue Liu,Lin Liu 0003,1
6858,Jixue Liu,Saisai Ma,1
6859,Jixue Liu,Thuc Duy Le,1
6860,Jixue Liu,Yizhao Han,1
6861,Lin Liu 0003,Saisai Ma,1
6862,Lin Liu 0003,Thuc Duy Le,1
6863,Lin Liu 0003,Yizhao Han,1
6864,Saisai Ma,Thuc Duy Le,1
6865,Saisai Ma,Yizhao Han,1
6866,Thuc Duy Le,Yizhao Han,1
6867,An Nguyen,Hau Tran,1
6868,An Nguyen,Phuong Vo,1
6869,An Nguyen,Tu Vu,1
6870,Hau Tran,Phuong Vo,1
6871,Hau Tran,Tu Vu,1
6872,Chunpai Wang,Feng Chen 0001,1
6873,Chunpai Wang,Jin-Hee Cho,1
6874,Feng Chen 0001,Jin-Hee Cho,1
6875,Lifang He 0001,Mehrnaz Najafi,1
6876,Mehrnaz Najafi,Philip S. Yu,1
6877,Hidehiko Shishido,Koyo Kobayashi,1
6878,Hidehiko Shishido,Yoshinari Kameda,1
6879,Itaru Kitahara,Koyo Kobayashi,1
6880,Itaru Kitahara,Yoshinari Kameda,1
6881,Koyo Kobayashi,Yoshinari Kameda,1
6882,Akihiro Nakao,Masato Oguchi,2
6883,Akihiro Nakao,Saneyasu Yamaguchi,2
6884,Akihiro Nakao,Tsumugi Tairaku,2
6885,Masato Oguchi,Saneyasu Yamaguchi,2
6886,Masato Oguchi,Tsumugi Tairaku,2
6887,Saneyasu Yamaguchi,Tsumugi Tairaku,2
6888,Giuseppe Cuccu,Krzysztof Kryszczuk,1
6889,Giuseppe Cuccu,Martin Gassner,1
6890,Giuseppe Cuccu,Philippe Cudré-Mauroux,1
6891,Giuseppe Cuccu,Somayeh Danafar,1
6892,Giuseppe Cuccu,Stefano Bernero,1
6893,Krzysztof Kryszczuk,Martin Gassner,1
6894,Krzysztof Kryszczuk,Philippe Cudré-Mauroux,1
6895,Krzysztof Kryszczuk,Somayeh Danafar,1
6896,Krzysztof Kryszczuk,Stefano Bernero,1
6897,Martin Gassner,Philippe Cudré-Mauroux,1
6898,Martin Gassner,Somayeh Danafar,1
6899,Martin Gassner,Stefano Bernero,1
6900,Philippe Cudré-Mauroux,Somayeh Danafar,1
6901,Philippe Cudré-Mauroux,Stefano Bernero,1
6902,Somayeh Danafar,Stefano Bernero,1
6903,Conrad M. Albrecht,Hendrik F. Hamann,1
6904,Conrad M. Albrecht,Marcus Freitag,1
6905,Conrad M. Albrecht,Siyuan Lu,1
6906,Conrad M. Albrecht,Theodore G. van Kessel,1
6907,Hendrik F. Hamann,Marcus Freitag,1
6908,Hendrik F. Hamann,Siyuan Lu,1
6909,Marcus Freitag,Siyuan Lu,1
6910,Marcus Freitag,Theodore G. van Kessel,1
6911,Siyuan Lu,Theodore G. van Kessel,1
6912,Akira Ishii,Takayuki Mizuno,1
6913,Takayuki Mizuno,Yasuko Kawahata,1
6914,Hiroto Inoue,Masanori Fujita,1
6915,Hiroto Inoue,Takao Terano,1
6916,Masanori Fujita,Takao Terano,1
6917,Benjamin E. Bagozzi,Ore Koren,1
6918,Ian Stewart,Jacob Eisenstein,1
6919,Ian Stewart,Munmun De Choudhury,1
6920,Ian Stewart,Stevie Chancellor,1
6921,Jacob Eisenstein,Munmun De Choudhury,1
6922,Jacob Eisenstein,Stevie Chancellor,1
6923,Munmun De Choudhury,Stevie Chancellor,1
6924,Amira Mohamed,Haitham Abu-Rub,1
6925,Amira Mohamed,Shady S. Refaat,1
6926,Haitham Abu-Rub,Shady S. Refaat,1
6927,Jacob Bolewski,Stavros Papadopoulos 0001,1
6928,Harold Shanafield,Jitendra Kumar 0001,1
6929,Harold Shanafield,Michael Giansiracusa,1
6930,Harold Shanafield,Ranjeet Devarakonda,1
6931,Jitendra Kumar 0001,Michael Giansiracusa,1
6932,Jitendra Kumar 0001,Ranjeet Devarakonda,1
6933,Michael Giansiracusa,Ranjeet Devarakonda,1
6934,Haopeng Li,Hui Li,1
6935,Arbee L. P. Chen,En Tzu Wang,1
6936,Arbee L. P. Chen,Wei Hong Lee,1
6937,En Tzu Wang,Wei Hong Lee,1
6938,Evgeny Kharlamov,Gong Cheng 0001,1
6939,Hoon Choi,Tai-Yeon Ku,1
6940,Hoon Choi,Wan-Ki Park,1
6941,Tai-Yeon Ku,Wan-Ki Park,1
6942,Atsuko Takefusa,Kasumi Kato,1
6943,Hidemoto Nakada,Kasumi Kato,1
6944,Kasumi Kato,Masato Oguchi,1
6945,Dazhi Yang,Jihoon Hong,1
6946,Hui Li,Jiyang Zhang,1
6947,Hui Li,Kejiao Li,1
6948,Hui Li,Yongle Chen,1
6949,Jiyang Zhang,Kejiao Li,1
6950,Jiyang Zhang,Yongle Chen,1
6951,Kejiao Li,Yongle Chen,1
6952,Aniruddha Datta,M. Sam Mannan,1
6953,Aniruddha Datta,Pankaj Goel,1
6954,M. Sam Mannan,Pankaj Goel,1
6955,Bay Vo,Chun-Wei Lin,1
6956,Bay Vo,Lu-Hung Chen,1
6957,Bay Vo,Shyue-Liang Wang,1
6958,Bay Vo,Tzung-Pei Hong,1
6959,Chun-Wei Lin,Lu-Hung Chen,1
6960,Chun-Wei Lin,Shyue-Liang Wang,1
6961,Chun-Wei Lin,Tzung-Pei Hong,1
6962,Lu-Hung Chen,Shyue-Liang Wang,1
6963,Lu-Hung Chen,Tzung-Pei Hong,1
6964,Shyue-Liang Wang,Tzung-Pei Hong,1
6965,Ali Raza Butt,Luna Xu,1
6966,Ali Raza Butt,Min Li,1
6967,Ali Raza Butt,Ramakrishnan Kannan,1
6968,Ali Raza Butt,Seung-Hwan Lim,1
6969,Luna Xu,Min Li,1
6970,Luna Xu,Ramakrishnan Kannan,1
6971,Luna Xu,Seung-Hwan Lim,1
6972,Min Li,Ramakrishnan Kannan,1
6973,Min Li,Seung-Hwan Lim,1
6974,Ramakrishnan Kannan,Seung-Hwan Lim,1
6975,Lisa Singh,Raghu Pemmaraju,1
6976,Hubert Naacke,Jérémy Lhez,1
6977,Hubert Naacke,Li Ke,1
6978,Hubert Naacke,Olivier Curé,1
6979,Hubert Naacke,Xiangnan Ren,1
6980,Jérémy Lhez,Li Ke,1
6981,Jérémy Lhez,Olivier Curé,1
6982,Jérémy Lhez,Xiangnan Ren,1
6983,Li Ke,Olivier Curé,1
6984,Li Ke,Xiangnan Ren,1
6985,Olivier Curé,Xiangnan Ren,1
6986,Murat Aydos,Ozlem Yavanoglu,1
6987,Dani Castro,Jose Berengueres,1
6988,Hiroshi Tsuda,Masakazu Ando,1
6989,Hiroshi Tsuda,Yu Ichifuji,1
6990,Masakazu Ando,Yu Ichifuji,1
6991,Huntley Parker,Jason A. Payne,1
6992,Huntley Parker,Nancy W. Grady,1
6993,Jason A. Payne,Nancy W. Grady,1
6994,Catalina M. Jaramillo,Harold G. Kaufman,1
6995,Catalina M. Jaramillo,Julian Togelius,1
6996,Catalina M. Jaramillo,Paul Squires,1
6997,Harold G. Kaufman,Julian Togelius,1
6998,Harold G. Kaufman,Paul Squires,1
6999,Julian Togelius,Paul Squires,1
7000,Jiankun Huang,Wenjun Wu,1
7001,Deepak B. Hiremath,Purnima Shah,1
7002,Deepak B. Hiremath,Sanjay Chaudhary,1
7003,Purnima Shah,Sanjay Chaudhary,1
7004,Jiayong Lin,Karuna P. Joshi,1
7005,Jiayong Lin,Michael Aebig,1
7006,Jiayong Lin,Renee Frank,1
7007,Jiayong Lin,Srishty Saha,1
7008,Karuna P. Joshi,Michael Aebig,1
7009,Karuna P. Joshi,Renee Frank,1
7010,Karuna P. Joshi,Srishty Saha,1
7011,Michael Aebig,Renee Frank,1
7012,Michael Aebig,Srishty Saha,1
7013,Renee Frank,Srishty Saha,1
7014,Mohammad Al Hasan,Nesreen K. Ahmed,1
7015,Mohammad Al Hasan,Vachik S. Dave,2
7016,Nesreen K. Ahmed,Vachik S. Dave,1
7017,Mingyi Sun,Shinichirou Yamada,1
7018,Mingyi Sun,Taketo Kawamura,1
7019,Mingyi Sun,Yasuko Kawahata,1
7020,Mingyi Sun,Yukari Moriyama,1
7021,Shinichirou Yamada,Taketo Kawamura,1
7022,Shinichirou Yamada,Yasuko Kawahata,1
7023,Shinichirou Yamada,Yukari Moriyama,1
7024,Taketo Kawamura,Yasuko Kawahata,1
7025,Taketo Kawamura,Yukari Moriyama,1
7026,Yasuko Kawahata,Yukari Moriyama,1
7027,Dijana Kosmajac,Vlado Keselj,1
7028,Aaron Palmer,Chao Shang,1
7029,Aaron Palmer,Jiangwen Sun,1
7030,Aaron Palmer,Jin Lu,1
7031,Aaron Palmer,Jinbo Bi,1
7032,Aaron Palmer,Ko-Shin Chen,1
7033,Chao Shang,Jiangwen Sun,1
7034,Chao Shang,Jin Lu,1
7035,Chao Shang,Jinbo Bi,1
7036,Chao Shang,Ko-Shin Chen,1
7037,Jiangwen Sun,Jin Lu,1
7038,Jiangwen Sun,Jinbo Bi,1
7039,Jiangwen Sun,Ko-Shin Chen,1
7040,Jin Lu,Jinbo Bi,1
7041,Jin Lu,Ko-Shin Chen,1
7042,Jinbo Bi,Ko-Shin Chen,1
7043,Dhabaleswar K. Panda,Md. Wasi-ur-Rahman,1
7044,Dhabaleswar K. Panda,Nusrat Sharmin Islam,1
7045,Md. Wasi-ur-Rahman,Nusrat Sharmin Islam,1
7046,Md. Wasi-ur-Rahman,Xiaoyi Lu,1
7047,Nusrat Sharmin Islam,Xiaoyi Lu,1
7048,David Carmel,Idit Keidar,1
7049,David Carmel,Naama Kraus,1
7050,Idit Keidar,Naama Kraus,1
7051,Christoph H. Lampert,Jasmin Pielorz,1
7052,Christoph H. Lampert,Markus Straub,1
7053,Christoph H. Lampert,Matthias Prandtstetter,1
7054,Jasmin Pielorz,Markus Straub,1
7055,Jasmin Pielorz,Matthias Prandtstetter,1
7056,Markus Straub,Matthias Prandtstetter,1
7057,Ali Raza Butt,Arnab Kumar Paul,1
7058,Ali Raza Butt,Arpit Goyal,1
7059,Ali Raza Butt,Feiyi Wang,1
7060,Ali Raza Butt,Michael J. Brim,1
7061,Ali Raza Butt,Sangeetha B. Srinivasa,1
7062,Ali Raza Butt,Sarp Oral,1
7063,Arnab Kumar Paul,Arpit Goyal,1
7064,Arnab Kumar Paul,Feiyi Wang,1
7065,Arnab Kumar Paul,Michael J. Brim,1
7066,Arnab Kumar Paul,Sangeetha B. Srinivasa,1
7067,Arnab Kumar Paul,Sarp Oral,1
7068,Arpit Goyal,Feiyi Wang,1
7069,Arpit Goyal,Michael J. Brim,1
7070,Arpit Goyal,Sangeetha B. Srinivasa,1
7071,Arpit Goyal,Sarp Oral,1
7072,Feiyi Wang,Michael J. Brim,1
7073,Feiyi Wang,Sangeetha B. Srinivasa,1
7074,Feiyi Wang,Sarp Oral,1
7075,Michael J. Brim,Sangeetha B. Srinivasa,1
7076,Michael J. Brim,Sarp Oral,1
7077,Sangeetha B. Srinivasa,Sarp Oral,1
7078,Daniel Armstrong,Dylan Soderman,1
7079,Daniel Armstrong,Mark Simmons,1
7080,Daniel Armstrong,Michael N. Gubanov,1
7081,Dylan Soderman,Mark Simmons,1
7082,Dylan Soderman,Michael N. Gubanov,2
7083,Mark Simmons,Michael N. Gubanov,1
7084,Arnold P. Boedihardjo,Mahmud Shahriar Hossain,1
7085,Arnold P. Boedihardjo,Sheikh Motahar Naim,1
7086,Mahmud Shahriar Hossain,Sheikh Motahar Naim,1
7087,Junhua Ding,Venkat N. Gudivada,1
7088,Junhua Ding,XinChuan Li,1
7089,Venkat N. Gudivada,XinChuan Li,1
7090,Jin Nakazawa,Kazuhiro Mikami,1
7091,Jin Nakazawa,Makoto Kawano,1
7092,Jin Nakazawa,Satoshi Yokoyama,1
7093,Jin Nakazawa,Takuro Yonezawa,1
7094,Kazuhiro Mikami,Makoto Kawano,1
7095,Kazuhiro Mikami,Satoshi Yokoyama,1
7096,Kazuhiro Mikami,Takuro Yonezawa,1
7097,Makoto Kawano,Satoshi Yokoyama,1
7098,Makoto Kawano,Takuro Yonezawa,1
7099,Satoshi Yokoyama,Takuro Yonezawa,1
7100,Hong Yan,Jian Zou,1
7101,Hong Yan,Zhongqiang Zhang,1
7102,Jian Zou,Zhongqiang Zhang,1
7103,Kenji Yamanishi,Kohei Miyaguchi,1
