,From,To,Weight
14801,Shyue-Liang Leon Wang,Youcef Djenouri,1
14802,Shyue-Liang Leon Wang,Yuanfa Li,1
14803,Youcef Djenouri,Yuanfa Li,1
14804,Dhruv Singal,Manish Dash,1
14805,Dhruv Singal,Ritwik Sinha,1
14806,Dhruv Singal,Sunny Dhamnani,1
14807,Dhruv Singal,Tharun Mohandoss,1
14808,Manish Dash,Ritwik Sinha,1
14809,Manish Dash,Sunny Dhamnani,1
14810,Manish Dash,Tharun Mohandoss,1
14811,Ritwik Sinha,Sunny Dhamnani,1
14812,Ritwik Sinha,Tharun Mohandoss,1
14813,Sunny Dhamnani,Tharun Mohandoss,1
14814,Alfredo Cuzzocrea,Marwan Hassani,1
14815,Alfredo Cuzzocrea,Rashid Zaman,1
14816,Marwan Hassani,Rashid Zaman,1
14817,Cong Zou,Feixiao Lv,1
14818,Cong Zou,Rui Wang,1
14819,Cong Zou,Xiaochun Cao,1
14820,Feixiao Lv,Rui Wang,1
14821,Feixiao Lv,Xiaochun Cao,1
14822,Rui Wang,Xiaochun Cao,1
14823,Kun-Yuan Sung,Shun-Wen Hsiao,1
14824,Dingwen Tao,Guangya Liu,1
14825,Dingwen Tao,Jose Terrero,1
14826,Dingwen Tao,Shaolun Zhang,1
14827,Dingwen Tao,Sheng Li 0001,1
14828,Dingwen Tao,Ying Mao,1
14829,Dingwen Tao,Yuqi Fu,1
14830,Guangya Liu,Jose Terrero,1
14831,Guangya Liu,Shaolun Zhang,1
14832,Guangya Liu,Sheng Li 0001,1
14833,Guangya Liu,Ying Mao,1
14834,Guangya Liu,Yuqi Fu,1
14835,Jose Terrero,Shaolun Zhang,1
14836,Jose Terrero,Sheng Li 0001,1
14837,Jose Terrero,Ying Mao,1
14838,Jose Terrero,Yuqi Fu,1
14839,Shaolun Zhang,Sheng Li 0001,1
14840,Shaolun Zhang,Ying Mao,1
14841,Shaolun Zhang,Yuqi Fu,1
14842,Sheng Li 0001,Ying Mao,1
14843,Sheng Li 0001,Yuqi Fu,1
14844,Ying Mao,Yuqi Fu,1
14845,Badran Raddaoui,Mohamad Albilani,1
14846,Badran Raddaoui,Wafaa Mebrek,1
14847,Mohamad Albilani,Wafaa Mebrek,1
14848,Aaron Sant-Miller,André T. Nguyen,1
14849,Aaron Sant-Miller,Edward Raff,1
14850,André T. Nguyen,Edward Raff,1
14851,Ahmad Slo,Albert Flaig,1
14852,Ahmad Slo,Kurt Rothermel,1
14853,Ahmad Slo,Sukanya Bhowmik,1
14854,Albert Flaig,Kurt Rothermel,1
14855,Albert Flaig,Sukanya Bhowmik,1
14856,Kurt Rothermel,Sukanya Bhowmik,1
14857,Andreas Rauber,Florian Skopik,1
14858,Andreas Rauber,Markus Wurzenberger,1
14859,Andreas Rauber,Max Landauer,1
14860,Andreas Rauber,Wolfgang Hotwagner,1
14861,Florian Skopik,Markus Wurzenberger,1
14862,Florian Skopik,Max Landauer,1
14863,Florian Skopik,Wolfgang Hotwagner,1
14864,Markus Wurzenberger,Max Landauer,1
14865,Markus Wurzenberger,Wolfgang Hotwagner,1
14866,Max Landauer,Wolfgang Hotwagner,1
14867,Huzefa Rangwala,Yujing Chen,1
14868,Kwan Hui Lim 0001,Yun Ning Pek,1
14869,Akankshya Mishra,Yashvardhan Sharma,1
14870,Achir Kalra,Shuai Zhao,1
14871,Chong Wang,Shuai Zhao,1
14872,Cristian Borcea,Shuai Zhao,1
14873,Shuai Zhao,Yi Chen 0001,1
14874,Hai-Lun Tu,Li-Guang Chen,1
14875,Hai-Lun Tu,Peichen Ho,1
14876,Jason S. Chang,Li-Guang Chen,1
14877,Jason S. Chang,Peichen Ho,1
14878,Li-Guang Chen,Peichen Ho,1
14879,Bernd Amann,Hubert Naacke,1
14880,Bernd Amann,Li Ke,1
14881,Bernd Amann,Olivier Curé,1
14882,Hubert Naacke,Li Ke,1
14883,Hubert Naacke,Olivier Curé,1
14884,Li Ke,Olivier Curé,1
14885,Haoyang Che,Jiacai Zhang,1
14886,Haoyang Che,Sheng Zhang,1
14887,Haoyang Che,Yucong Duan,1
14888,Jiacai Zhang,Sheng Zhang,1
14889,Jiacai Zhang,Yucong Duan,1
14890,Sheng Zhang,Yucong Duan,1
14891,Frank Dehne,Mikhail Genkin,1
14892,Elisa Bertino,Giorgio Valentini,1
14893,Elisa Bertino,Luca Cappelletti,1
14894,Elisa Bertino,Marco Mesiti,1
14895,Elisa Bertino,Stefano Valtolina,1
14896,Giorgio Valentini,Luca Cappelletti,1
14897,Giorgio Valentini,Marco Mesiti,1
14898,Giorgio Valentini,Stefano Valtolina,1
14899,Luca Cappelletti,Marco Mesiti,1
14900,Luca Cappelletti,Stefano Valtolina,1
14901,Marco Mesiti,Stefano Valtolina,1
14902,Ane Beatriz Eguzkitza,Cesare Cugnasco,1
14903,Ane Beatriz Eguzkitza,Guillaume Houzeaux,1
14904,Ane Beatriz Eguzkitza,Hadrien Calmet,1
14905,Ane Beatriz Eguzkitza,Jesús Labarta,1
14906,Ane Beatriz Eguzkitza,Jordi Torres,1
14907,Ane Beatriz Eguzkitza,Pol Santamaria,1
14908,Ane Beatriz Eguzkitza,Raül Sirvent,1
14909,Ane Beatriz Eguzkitza,Yolanda Becerra,1
14910,Cesare Cugnasco,Guillaume Houzeaux,1
14911,Cesare Cugnasco,Hadrien Calmet,1
14912,Cesare Cugnasco,Jesús Labarta,1
14913,Cesare Cugnasco,Jordi Torres,1
14914,Cesare Cugnasco,Pol Santamaria,1
14915,Cesare Cugnasco,Raül Sirvent,1
14916,Cesare Cugnasco,Yolanda Becerra,1
14917,Guillaume Houzeaux,Hadrien Calmet,1
14918,Guillaume Houzeaux,Jesús Labarta,1
14919,Guillaume Houzeaux,Jordi Torres,1
14920,Guillaume Houzeaux,Pol Santamaria,1
14921,Guillaume Houzeaux,Raül Sirvent,1
14922,Guillaume Houzeaux,Yolanda Becerra,1
14923,Hadrien Calmet,Jesús Labarta,1
14924,Hadrien Calmet,Jordi Torres,1
14925,Hadrien Calmet,Pol Santamaria,1
14926,Hadrien Calmet,Raül Sirvent,1
14927,Hadrien Calmet,Yolanda Becerra,1
14928,Jesús Labarta,Jordi Torres,1
14929,Jesús Labarta,Pol Santamaria,1
14930,Jesús Labarta,Raül Sirvent,1
14931,Jesús Labarta,Yolanda Becerra,1
14932,Jordi Torres,Pol Santamaria,1
14933,Jordi Torres,Raül Sirvent,1
14934,Jordi Torres,Yolanda Becerra,1
14935,Pol Santamaria,Raül Sirvent,1
14936,Pol Santamaria,Yolanda Becerra,1
14937,Raül Sirvent,Yolanda Becerra,1
14938,Qing Yang,Sihai Tang,1
14939,Qing Yang,Song Fu,1
14940,Qing Yang,Zhaochen Gu,1
14941,Sihai Tang,Zhaochen Gu,1
14942,Song Fu,Zhaochen Gu,1
14943,Chee-Keong Kwoh 0001,Chi Xu,1
14944,Chee-Keong Kwoh 0001,Lei Feng,1
14945,Chee-Keong Kwoh 0001,Zhuoyi Lin,1
14946,Chi Xu,Lei Feng,1
14947,Chi Xu,Zhuoyi Lin,1
14948,Lei Feng,Zhuoyi Lin,1
14949,Allan Hanbury,Georg Heiler,1
14950,Danielle Alves Batista,Tim Weingärtner,1
14951,Fahad Alhasoun,Marta C. González,1
14952,Hanyang Guo,Jie Dai,1
14953,Hanyang Guo,Juanzhen Sun,1
14954,Hanyang Guo,Lei Han,1
14955,Hanyang Guo,Wei Zhang 0069,1
14956,Jie Dai,Juanzhen Sun,1
14957,Jie Dai,Lei Han,1
14958,Jie Dai,Wei Zhang 0069,1
14959,Juanzhen Sun,Lei Han,1
14960,Juanzhen Sun,Wei Zhang 0069,1
14961,Lei Han,Wei Zhang 0069,1
14962,Laurent Caraffa,Mathieu Brédif,1
14963,Laurent Caraffa,Murat Yirci,1
14964,Laurent Caraffa,Pooran Memari,1
14965,Mathieu Brédif,Murat Yirci,1
14966,Mathieu Brédif,Pooran Memari,1
14967,Murat Yirci,Pooran Memari,1
14968,Deepak Ajwani,Erika Duriakova,1
14969,Deepak Ajwani,Neil Hurley,1
14970,Erika Duriakova,Neil Hurley,1
14971,Anitha Ilapakurti,Chandrasekar Vuppalapati,1
14972,Anitha Ilapakurti,Jaya Shankar Vuppalapati,1
14973,Anitha Ilapakurti,Rajasekar Vuppalapati,1
14974,Anitha Ilapakurti,Santosh Kedari,1
14975,Anitha Ilapakurti,Sharat Kedari,1
14976,Chandrasekar Vuppalapati,Jaya Shankar Vuppalapati,1
14977,Chandrasekar Vuppalapati,Rajasekar Vuppalapati,1
14978,Chandrasekar Vuppalapati,Santosh Kedari,1
14979,Chandrasekar Vuppalapati,Sharat Kedari,1
14980,Jaya Shankar Vuppalapati,Rajasekar Vuppalapati,1
14981,Jaya Shankar Vuppalapati,Santosh Kedari,1
14982,Jaya Shankar Vuppalapati,Sharat Kedari,1
14983,Rajasekar Vuppalapati,Santosh Kedari,1
14984,Rajasekar Vuppalapati,Sharat Kedari,1
14985,Santosh Kedari,Sharat Kedari,1
14986,Mourad Ouziri,Salima Benbernou,1
14987,Akinori Asahara,Satoshi Kuwamoto,1
14988,Akinori Asahara,Yu Kitano,1
14989,Satoshi Kuwamoto,Yu Kitano,1
14990,Joost Bosman 0001,Maartje Corstjens,1
14991,Joost Bosman 0001,Marzieh Bakhshandeh,1
14992,Joost Bosman 0001,Pinar Kahraman,1
14993,Maartje Corstjens,Marzieh Bakhshandeh,1
14994,Maartje Corstjens,Pinar Kahraman,1
14995,Marzieh Bakhshandeh,Pinar Kahraman,1
14996,Koji Iwanuma,Takumi Nishina,1
14997,Koji Iwanuma,Yoshitaka Yamamoto,1
14998,Takumi Nishina,Yoshitaka Yamamoto,1
14999,Abdou S. Youssef,Reham M. Alamro,2
15000,David Flynn,Debanjan Sadhukhan,1
15001,David Flynn,Gautham Krishnamoorthy,1
15002,David Flynn,Michael Nord,1
15003,David Flynn,Niroop Sugunaraj,1
15004,David Flynn,Prakash Ranganathan,1
15005,David Flynn,Sai Peri,1
15006,David Flynn,Youness Arjoune,1
15007,Debanjan Sadhukhan,Gautham Krishnamoorthy,1
15008,Debanjan Sadhukhan,Michael Nord,1
15009,Debanjan Sadhukhan,Niroop Sugunaraj,1
15010,Debanjan Sadhukhan,Prakash Ranganathan,1
15011,Debanjan Sadhukhan,Sai Peri,1
15012,Debanjan Sadhukhan,Youness Arjoune,1
15013,Gautham Krishnamoorthy,Michael Nord,1
15014,Gautham Krishnamoorthy,Niroop Sugunaraj,1
15015,Gautham Krishnamoorthy,Prakash Ranganathan,1
15016,Gautham Krishnamoorthy,Sai Peri,1
15017,Gautham Krishnamoorthy,Youness Arjoune,1
15018,Michael Nord,Niroop Sugunaraj,1
15019,Michael Nord,Prakash Ranganathan,1
15020,Michael Nord,Sai Peri,1
15021,Michael Nord,Youness Arjoune,1
15022,Niroop Sugunaraj,Prakash Ranganathan,1
15023,Niroop Sugunaraj,Sai Peri,1
15024,Niroop Sugunaraj,Youness Arjoune,1
15025,Prakash Ranganathan,Sai Peri,1
15026,Prakash Ranganathan,Youness Arjoune,1
15027,Sai Peri,Youness Arjoune,1
15028,Eric B. Durbin,Georgia D. Tourassi,1
15029,Eric B. Durbin,Linda Coyle,1
15030,Eric B. Durbin,Lynne Penberthy,1
15031,Eric B. Durbin,Mohammed Alawad,1
15032,Eric B. Durbin,Shang Gao,1
15033,Eric B. Durbin,Xiao-Cheng Wu,1
15034,Georgia D. Tourassi,Linda Coyle,1
15035,Georgia D. Tourassi,Lynne Penberthy,1
15036,Georgia D. Tourassi,Mohammed Alawad,1
15037,Georgia D. Tourassi,Shang Gao,1
15038,Georgia D. Tourassi,Xiao-Cheng Wu,1
15039,Linda Coyle,Lynne Penberthy,1
15040,Linda Coyle,Mohammed Alawad,1
15041,Linda Coyle,Shang Gao,1
15042,Linda Coyle,Xiao-Cheng Wu,1
15043,Lynne Penberthy,Mohammed Alawad,1
15044,Lynne Penberthy,Shang Gao,1
15045,Lynne Penberthy,Xiao-Cheng Wu,1
15046,Mohammed Alawad,Shang Gao,1
15047,Mohammed Alawad,Xiao-Cheng Wu,1
15048,Shang Gao,Xiao-Cheng Wu,1
15049,Arunava Roy,Hiroshi Sakai,1
15050,Arunava Roy,Junzo Watada,1
15051,Arunava Roy,M. Hilmi B. Hassan,1
15052,Arunava Roy,Zhiwen Jian,1
15053,Hiroshi Sakai,Junzo Watada,1
15054,Hiroshi Sakai,M. Hilmi B. Hassan,1
15055,Hiroshi Sakai,Zhiwen Jian,1
15056,Junzo Watada,M. Hilmi B. Hassan,1
15057,Junzo Watada,Zhiwen Jian,1
15058,M. Hilmi B. Hassan,Zhiwen Jian,1
15059,Chen Lin,Julie S. Ivy,1
15060,Chen Lin,Min Chi,1
15061,Julie S. Ivy,Min Chi,1
15062,Carlos Ordonez 0001,Xiantian Zhou,1
15063,Mahdi Ghadamyari,Saeed Samet,1
15064,Fenglong Ma,Rui Li,1
15065,Fenglong Ma,Wenjun Jiang,1
15066,Jing Gao 0004,Rui Li,1
15067,Jing Gao 0004,Wenjun Jiang,1
15068,Rui Li,Wenjun Jiang,1
15069,Dandan Fang,Jinyong Zhang,1
15070,Dandan Fang,Tingting He,1
15071,Dandan Fang,Weizhong Zhao,1
15072,Dandan Fang,Xiaohua Hu 0001,1
15073,Dandan Fang,Xiaowei Xu 0001,1
15074,Dandan Fang,Xingpeng Jiang,1
15075,Jinyong Zhang,Tingting He,1
15076,Jinyong Zhang,Weizhong Zhao,1
15077,Jinyong Zhang,Xiaohua Hu 0001,1
15078,Jinyong Zhang,Xiaowei Xu 0001,1
15079,Jinyong Zhang,Xingpeng Jiang,1
15080,Tingting He,Weizhong Zhao,1
15081,Tingting He,Xiaohua Hu 0001,1
15082,Tingting He,Xiaowei Xu 0001,1
15083,Tingting He,Xingpeng Jiang,1
15084,Weizhong Zhao,Xiaohua Hu 0001,1
15085,Weizhong Zhao,Xiaowei Xu 0001,1
15086,Weizhong Zhao,Xingpeng Jiang,1
15087,Xiaohua Hu 0001,Xiaowei Xu 0001,1
15088,Xiaohua Hu 0001,Xingpeng Jiang,1
15089,Xiaowei Xu 0001,Xingpeng Jiang,1
15090,Janani Balaji,Jingya Wang,1
15091,Janani Balaji,Kareem Abdelfatah,1
15092,Janani Balaji,Mohammed Korayem,1
15093,Jingya Wang,Kareem Abdelfatah,1
15094,Jingya Wang,Mohammed Korayem,1
15095,Kareem Abdelfatah,Mohammed Korayem,1
15096,Chrysafis Vogiatzis,Harshitha Meda,1
15097,Chrysafis Vogiatzis,Lauren B. Davis,1
15098,Harshitha Meda,Lauren B. Davis,1
15099,Byron J. Gao,Frank Medjo,1
15100,Jan Kristof Nidzwetzki,Ralf Hartmut Güting,1
15101,Jeffrey A. Graves,Rina Singh,1
15102,Jeffrey A. Graves,Sreenivas R. Sukumar,1
15103,Jeffrey A. Graves,Valentine Anantharaj,1
15104,Rina Singh,Sreenivas R. Sukumar,1
15105,Rina Singh,Valentine Anantharaj,1
15106,Sreenivas R. Sukumar,Valentine Anantharaj,1
15107,Antonio M. Rinaldi,Cristiano Russo,1
15108,Antonio M. Rinaldi,Kurosh Madani,1
15109,Cristiano Russo,Kurosh Madani,1
15110,A. Teoman Naskali,Ozgun Pinarer,1
15111,A. Teoman Naskali,Sultan Turhan,1
15112,A. Teoman Naskali,Yunus Emre Karazag,1
15113,Ozgun Pinarer,Sultan Turhan,1
15114,Ozgun Pinarer,Yunus Emre Karazag,1
15115,Sultan Turhan,Yunus Emre Karazag,1
15116,Abraham Bernstein,Daniele Dell'Aglio,1
15117,Abraham Bernstein,Tobias Grubenmann,1
15118,Daniele Dell'Aglio,Tobias Grubenmann,1
15119,Guangyin Jin,Jincai Huang,1
15120,Guangyin Jin,Qi Wang 0005,1
15121,Guangyin Jin,Qing Cheng,1
15122,Guangyin Jin,Xia Zhao,1
15123,Guangyin Jin,Yanghe Feng,1
15124,Jincai Huang,Qi Wang 0005,1
15125,Jincai Huang,Qing Cheng,1
15126,Jincai Huang,Xia Zhao,1
15127,Jincai Huang,Yanghe Feng,1
15128,Qi Wang 0005,Qing Cheng,1
15129,Qi Wang 0005,Xia Zhao,1
15130,Qi Wang 0005,Yanghe Feng,1
15131,Qing Cheng,Xia Zhao,1
15132,Qing Cheng,Yanghe Feng,1
15133,Xia Zhao,Yanghe Feng,1
15134,Chong Chen,Hongfei Yan,1
15135,Chong Chen,Rui Miao,1
15136,Chong Chen,Xia Zhang,1
15137,Hongfei Yan,Rui Miao,1
15138,Hongfei Yan,Xia Zhang,1
15139,Rui Miao,Xia Zhang,1
15140,Hiroyuki Uga,Katsumasa Suwa,1
15141,Hiroyuki Uga,Ryunosuke Kotani,1
15142,Hitoshi Iyatomi,Katsumasa Suwa,1
15143,Hitoshi Iyatomi,Ryunosuke Kotani,1
15144,Katsumasa Suwa,Quan Huu Cap,1
15145,Katsumasa Suwa,Ryunosuke Kotani,1
15146,Katsumasa Suwa,Satoshi Kagiwada,1
15147,Quan Huu Cap,Ryunosuke Kotani,1
15148,Ryunosuke Kotani,Satoshi Kagiwada,1
15149,Andreas Borgstad,Christoffer Thrysøe,1
15150,Andreas Borgstad,Fabian Gieseke,1
15151,Andreas Borgstad,Marcos Antonio Vaz Salles,1
15152,Andreas Borgstad,Martin Brandt,1
15153,Andreas Borgstad,Stefan Oehmcke,1
15154,Christoffer Thrysøe,Fabian Gieseke,1
15155,Christoffer Thrysøe,Marcos Antonio Vaz Salles,1
15156,Christoffer Thrysøe,Martin Brandt,1
15157,Christoffer Thrysøe,Stefan Oehmcke,1
15158,Fabian Gieseke,Marcos Antonio Vaz Salles,1
15159,Fabian Gieseke,Martin Brandt,1
15160,Marcos Antonio Vaz Salles,Martin Brandt,1
15161,Marcos Antonio Vaz Salles,Stefan Oehmcke,1
15162,Martin Brandt,Stefan Oehmcke,1
15163,EunJeong Hwang,Yong-Hyuk Kim,1
15164,Felix Lorenz,Kain Kordian Gontarska,1
15165,Felix Lorenz,Lauritz Thamsen,1
15166,Felix Lorenz,Morgan K. Geldenhuys,1
15167,Felix Lorenz,Odej Kao,1
15168,Kain Kordian Gontarska,Lauritz Thamsen,1
15169,Kain Kordian Gontarska,Morgan K. Geldenhuys,1
15170,Kain Kordian Gontarska,Odej Kao,1
15171,Lauritz Thamsen,Morgan K. Geldenhuys,1
15172,Lauritz Thamsen,Odej Kao,1
15173,Morgan K. Geldenhuys,Odej Kao,1
15174,Seok-Jun Bu,Sung-Bae Cho,1
15175,Jerzy Bala,Pragati Awasthi,1
15176,Jerzy Bala,Sebastian Carter,1
15177,Pragati Awasthi,Sebastian Carter,1
15178,Hansung Kim,Hidehiko Shishido,1
15179,Hansung Kim,Itaru Kitahara,1
15180,Hidehiko Shishido,Itaru Kitahara,1
15181,Ammar Mechouche,Jean-Marc Petit,1
15182,Ammar Mechouche,Nassia Daouayry,1
15183,Ammar Mechouche,Pierre-Loic Maisonneuve,1
15184,Ammar Mechouche,Vasile-Marian Scuturici,1
15185,Jean-Marc Petit,Nassia Daouayry,1
15186,Jean-Marc Petit,Pierre-Loic Maisonneuve,1
15187,Nassia Daouayry,Pierre-Loic Maisonneuve,1
15188,Nassia Daouayry,Vasile-Marian Scuturici,1
15189,Pierre-Loic Maisonneuve,Vasile-Marian Scuturici,1
15190,Hermann Heßling,Marco Strutz,1
15191,Hermann Heßling,Peter Hufnagl,1
15192,Marco Strutz,Peter Hufnagl,1
15193,Catriona Clarke,Michele Berlingerio,1
15194,Catriona Clarke,Neil Brockett,1
15195,Catriona Clarke,Sourav Dutta 0001,1
15196,Michele Berlingerio,Neil Brockett,1
15197,Michele Berlingerio,Sourav Dutta 0001,1
15198,Neil Brockett,Sourav Dutta 0001,1
15199,Shanta Chowdhury,Xiangfang Li,1
15200,Shanta Chowdhury,Xishuang Dong,1
15201,Xiangfang Li,Xishuang Dong,1
15202,Hui Zhang 0006,Juan Lin,1
15203,Gözde Merve Demirci,Gülüstan Dogan,1
15204,Gözde Merve Demirci,Seref Recep Keskin,1
15205,Jingwei Zuo,Karine Zeitouni,1
15206,Jingwei Zuo,Yehia Taher,1
15207,Karine Zeitouni,Yehia Taher,1
15208,Amir Atapour Abarghouei,Andrew Stephen McGough,3
15209,Amir Atapour Abarghouei,Stephen Bonner,3
15210,Andrew Stephen McGough,Stephen Bonner,3
15211,Nauman Ahmed,Paulo S. C. Alencar,1
15212,Nauman Ahmed,Shubhankar Mohapatra,1
15213,Paulo S. C. Alencar,Shubhankar Mohapatra,1
15214,Aleksei Triastcyn,Boi Faltings,1
15215,Johan Fernquist,Oskar Lindholm,1
15216,Lisa Kaati,Oskar Lindholm,1
15217,Nazar Akrami,Oskar Lindholm,1
15218,Dan McGuire,Renan Sauteraud,1
15219,Dan McGuire,Vishal Midya,1
15220,Renan Sauteraud,Vishal Midya,1
15221,Dirk Grunwald,Eric L. Goodman,1
15222,Daniel Crawl,Ilkay Altintas,1
15223,Daniel Crawl,Jessica Block,1
15224,Daniel Crawl,Jiaxin Li,1
15225,Daniel Crawl,Mai H. Nguyen,1
15226,Ilkay Altintas,Jessica Block,1
15227,Ilkay Altintas,Jiaxin Li,1
15228,Ilkay Altintas,Mai H. Nguyen,1
15229,Jessica Block,Jiaxin Li,1
15230,Jessica Block,Mai H. Nguyen,1
15231,Jiaxin Li,Mai H. Nguyen,1
15232,Suneuy Kim,Yuvraj Singh Kanwar,1
15233,Asterios Tsiourvas,Evdokia Kassela,1
15234,Asterios Tsiourvas,Ioannis Konstantinou,1
15235,Asterios Tsiourvas,Nectarios Koziris,1
15236,Asterios Tsiourvas,Nikodimos Provatas,1
15237,Chi-Yin Chow,Jia-Dong Zhang,1
15238,Chi-Yin Chow,Ning Li,1
15239,Chi-Yin Chow,Zhixiang He,1
15240,Jia-Dong Zhang,Ning Li,1
15241,Jia-Dong Zhang,Zhixiang He,1
15242,Ning Li,Zhixiang He,1
15243,Amine Ghrab,Muaz Twaty,1
15244,Amine Ghrab,Sabri Skhiri,1
15245,Muaz Twaty,Sabri Skhiri,1
15246,Chau Pham,Tommy Dang,1
15247,Chau Pham,Vung Pham,1
15248,Tommy Dang,Vung Pham,2
15249,Jiayuan Zhang,Kaifu Jin,1
15250,Jiayuan Zhang,Xi Zhang,1
15251,Kaifu Jin,Xi Zhang,1
15252,Angelo Futno,Antonio De Iasio,1
15253,Angelo Futno,Eugenio Zimeo,1
15254,Angelo Futno,Lorenzo Goglia,1
15255,Antonio De Iasio,Eugenio Zimeo,1
15256,Antonio De Iasio,Lorenzo Goglia,1
15257,Eugenio Zimeo,Lorenzo Goglia,1
15258,Aude Marzuoli,Fengmei Liu,1
15259,Kun Yang,Pan Li 0001,1
15260,Pan Li 0001,Xuhui Chen,1
15261,Di Wang 0008,Guiying Tang,2
15262,Di Wang 0008,Jingjing Zheng,1
15263,Di Wang 0008,Xiaoju Lu,1
15264,Di Wang 0008,Xiaoqin Zhang 0002,2
15265,Guiying Tang,Jingjing Zheng,1
15266,Guiying Tang,Xiaoju Lu,1
15267,Jingjing Zheng,Xiaoju Lu,1
15268,Jingjing Zheng,Xiaoqin Zhang 0002,1
15269,Xiaoju Lu,Xiaoqin Zhang 0002,1
15270,Daniel S. Menasché,Don Towsley,1
15271,Daniel S. Menasché,Edmundo de Souza e Silva,1
15272,Daniel S. Menasché,Gabriel Mendonça,1
15273,Daniel S. Menasché,Gustavo H. A. Santos,1
15274,Daniel S. Menasché,Rosa M. M. Leão,1
15275,Don Towsley,Edmundo de Souza e Silva,1
15276,Don Towsley,Gabriel Mendonça,1
15277,Don Towsley,Gustavo H. A. Santos,1
15278,Don Towsley,Rosa M. M. Leão,1
15279,Edmundo de Souza e Silva,Gabriel Mendonça,1
15280,Edmundo de Souza e Silva,Gustavo H. A. Santos,1
15281,Edmundo de Souza e Silva,Rosa M. M. Leão,1
15282,Gabriel Mendonça,Gustavo H. A. Santos,1
15283,Gabriel Mendonça,Rosa M. M. Leão,1
15284,Gustavo H. A. Santos,Rosa M. M. Leão,1
15285,Carey E. Priebe,Daniel L. Sussman,1
15286,Carey E. Priebe,Konstantinos Pantazis,1
15287,Carey E. Priebe,Vince Lyzinski,1
15288,Carey E. Priebe,Youngser Park,1
15289,Daniel L. Sussman,Konstantinos Pantazis,1
15290,Daniel L. Sussman,Vince Lyzinski,1
15291,Daniel L. Sussman,Youngser Park,1
15292,Konstantinos Pantazis,Vince Lyzinski,1
15293,Konstantinos Pantazis,Youngser Park,1
15294,Vince Lyzinski,Youngser Park,1
15295,Shunsuke Kanda,Yasuo Tabei,1
15296,Jacob Cohen,Matthew Dwyer,1
15297,Jacob Cohen,Michael Frauenhoffer,1
15298,Jacob Cohen,Nicole Kaff,1
15299,Matthew Dwyer,Michael Frauenhoffer,1
15300,Matthew Dwyer,Nicole Kaff,1
15301,Michael Frauenhoffer,Nicole Kaff,1
15302,Di Wu,Mingsheng Shang,1
15303,Di Wu,Xin Luo 0001,1
15304,Di Wu,Xindong Wu 0001,1
15305,Di Wu,Yi He 0007,1
15306,Mingsheng Shang,Xin Luo 0001,1
15307,Mingsheng Shang,Xindong Wu 0001,1
15308,Mingsheng Shang,Yi He 0007,1
15309,Xin Luo 0001,Xindong Wu 0001,1
15310,Xin Luo 0001,Yi He 0007,1
15311,Xindong Wu 0001,Yi He 0007,1
15312,Hayato Arai,Hitoshi Iyatomi,1
15313,Hayato Arai,Kenichi Oishi,1
15314,Hayato Arai,Shingo Fujiyama,1
15315,Hayato Arai,Yusuke Chayama,1
15316,Hayato Arai,Yuto Onga,1
15317,Hitoshi Iyatomi,Kenichi Oishi,1
15318,Hitoshi Iyatomi,Shingo Fujiyama,1
15319,Hitoshi Iyatomi,Yusuke Chayama,1
15320,Hitoshi Iyatomi,Yuto Onga,1
15321,Kenichi Oishi,Shingo Fujiyama,1
15322,Kenichi Oishi,Yusuke Chayama,1
15323,Kenichi Oishi,Yuto Onga,1
15324,Shingo Fujiyama,Yusuke Chayama,1
15325,Shingo Fujiyama,Yuto Onga,1
15326,Yusuke Chayama,Yuto Onga,1
15327,Jane H. K. Seah,Kyong Jin Shim,1
15328,Ramkumar Harikrishnakumar,Saideep Nannapaneni,1
15329,Ramkumar Harikrishnakumar,Sima Esfandiarpour Borujeni,1
15330,Saideep Nannapaneni,Sima Esfandiarpour Borujeni,1
15331,Artem Lutov,Dingqi Yang,1
15332,Di Wang 0008,Yongli Liu,1
15333,Guiying Tang,Yongli Liu,1
15334,Xiaoqin Zhang 0002,Yongli Liu,1
15335,Hao Peng,Ismailcem Budak Arpinar,1
15336,Hao Peng,John A. Miller,1
15337,Hao Peng,Mohammadhossein Toutiaee,1
15338,Hao Peng,Nicholas Klepp,1
15339,Ismailcem Budak Arpinar,John A. Miller,1
15340,Ismailcem Budak Arpinar,Mohammadhossein Toutiaee,1
15341,Ismailcem Budak Arpinar,Nicholas Klepp,1
15342,John A. Miller,Mohammadhossein Toutiaee,1
15343,John A. Miller,Nicholas Klepp,1
15344,Mohammadhossein Toutiaee,Nicholas Klepp,1
15345,Renshi Yu,Tailian Liu,1
15346,Renshi Yu,Wenqing Li,1
15347,Renshi Yu,Xiaoling Sun,1
15348,Renshi Yu,Xingang Wang,1
15349,Tailian Liu,Wenqing Li,1
15350,Tailian Liu,Xiaoling Sun,1
15351,Tailian Liu,Xingang Wang,1
15352,Wenqing Li,Xiaoling Sun,1
15353,Wenqing Li,Xingang Wang,1
15354,Xiaoling Sun,Xingang Wang,1
15355,Joseph M. Cauthen,Marco A. Mercado Espinoza,1
15356,Joseph M. Cauthen,Meetkumar J. Patel,1
15357,Joseph M. Cauthen,Mohammad I Husain,1
15358,Joseph M. Cauthen,Tejas Gandre,1
15359,Marco A. Mercado Espinoza,Meetkumar J. Patel,1
